entry_time,exit_time,side,entry,exit,pnl,exit_reason,partial_closed,entry_hour,entry_weekday,duration_bars,entry_month
2025-01-02 11:00:00+00:00,2025-01-02 11:10:00+00:00,LONG,1.03168,1.03285,112.87,TP,False,6,3,0,2025-01
2025-01-02 11:15:00+00:00,2025-01-02 11:31:00+00:00,LONG,1.03311,1.0321,-105.13,SL,False,6,3,0,2025-01
2025-01-02 11:45:00+00:00,2025-01-02 12:58:00+00:00,LONG,1.03241,1.03148,-97.12,SL,False,6,3,0,2025-01
2025-01-02 13:00:00+00:00,2025-01-02 14:04:00+00:00,LONG,1.03183,1.03101,-86.12,SL,False,8,3,0,2025-01
2025-01-02 14:15:00+00:00,2025-01-02 15:04:00+00:00,LONG,1.03109,1.0301,-103.12,SL,False,9,3,0,2025-01
2025-01-02 15:30:00+00:00,2025-01-02 16:00:00+00:00,LONG,1.02858,1.02726,-136.11,SL,False,10,3,0,2025-01
2025-01-02 16:00:00+00:00,2025-01-02 16:03:00+00:00,LONG,1.02744,1.02607,-141.1,SL,False,11,3,0,2025-01
2025-01-02 16:15:00+00:00,2025-01-02 16:43:00+00:00,LONG,1.02575,1.02411,-168.1,SL,False,11,3,0,2025-01
2025-01-02 16:45:00+00:00,2025-01-02 17:11:00+00:00,LONG,1.02457,1.0268,218.9,TP,False,11,3,0,2025-01
2025-01-02 19:00:00+00:00,2025-01-03 00:49:00+00:00,LONG,1.02564,1.02711,142.9,TP,False,14,3,0,2025-01
2025-01-03 02:00:00+00:00,2025-01-03 02:05:00+00:00,LONG,1.02676,1.02717,36.9,TP,False,21,3,0,2025-01
2025-01-03 02:45:00+00:00,2025-01-03 03:58:00+00:00,LONG,1.0272,1.02687,-37.1,SL,False,21,3,0,2025-01
2025-01-03 04:30:00+00:00,2025-01-03 05:14:00+00:00,LONG,1.02689,1.02663,-30.1,SL,False,23,3,0,2025-01
2025-01-03 08:00:00+00:00,2025-01-03 08:01:00+00:00,LONG,1.0281,1.02869,54.88,TP,False,3,4,0,2025-01
2025-01-03 08:15:00+00:00,2025-01-03 08:31:00+00:00,LONG,1.02845,1.02794,-55.12,SL,False,3,4,0,2025-01
2025-01-03 14:00:00+00:00,2025-01-03 14:09:00+00:00,LONG,1.02933,1.0288,-57.12,SL,False,9,4,0,2025-01
2025-01-03 16:45:00+00:00,2025-01-03 17:08:00+00:00,LONG,1.02898,1.03026,123.88,TP,False,11,4,0,2025-01
2025-01-03 17:15:00+00:00,2025-01-03 18:03:00+00:00,LONG,1.03026,1.02944,-86.12,SL,False,12,4,0,2025-01
2025-01-03 21:00:00+00:00,2025-01-05 22:53:00+00:00,LONG,1.03059,1.03012,-51.12,SL,False,16,4,0,2025-01
2025-01-05 23:00:00+00:00,2025-01-05 23:45:00+00:00,LONG,1.03019,1.03073,49.88,TP,False,18,6,0,2025-01
