hour_EST,Monday,Tuesday,Wednesday,Thursday,Friday,Sunday
0,0.0,84.61538461538461,75.0,75.0,54.54545454545454,0.0
1,87.5,0.0,50.0,0.0,62.5,0.0
2,62.5,0.0,0.0,66.66666666666666,0.0,0.0
3,64.0,86.36363636363636,66.66666666666666,0.0,72.0,0.0
4,61.53846153846154,66.66666666666666,77.77777777777779,0.0,0.0,0.0
5,0.0,72.72727272727273,0.0,69.23076923076923,66.66666666666666,0.0
6,61.111111111111114,73.33333333333333,62.5,75.0,53.84615384615385,0.0
7,62.5,81.25,66.66666666666666,0.0,0.0,0.0
8,72.0,63.63636363636363,0.0,64.0,0.0,0.0
9,77.77777777777779,0.0,0.0,68.42105263157895,83.33333333333334,0.0
10,68.75,64.28571428571429,84.61538461538461,83.33333333333334,0.0,0.0
11,65.0,0.0,0.0,76.92307692307693,89.47368421052632,0.0
12,0.0,66.66666666666666,92.85714285714286,0.0,71.42857142857143,0.0
13,68.0,76.92307692307693,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,63.63636363636363,0.0,0.0
15,76.47058823529412,0.0,0.0,83.33333333333334,0.0,0.0
16,77.77777777777779,68.0,68.18181818181817,0.0,68.42105263157895,0.0
17,0.0,0.0,81.81818181818183,66.66666666666666,0.0,68.75
18,68.42105263157895,78.94736842105263,90.9090909090909,0.0,0.0,62.5
19,63.63636363636363,66.66666666666666,62.5,75.0,0.0,83.33333333333334
20,62.5,0.0,66.66666666666666,0.0,0.0,0.0
21,76.92307692307693,0.0,0.0,63.1578947368421,0.0,0.0
22,55.00000000000001,75.0,0.0,70.0,0.0,57.14285714285714
23,0.0,76.47058823529412,76.19047619047619,60.0,0.0,0.0
