hour_EST,Monday,Tuesday,Wednesday,Thursday,Friday,Sunday
0,0,13,16,9,17,0
1,14,0,11,0,17,0
2,10,0,0,28,0,0
3,25,21,17,0,25,0
4,28,17,15,0,0,0
5,0,10,0,14,21,0
6,19,15,13,13,13,0
7,8,16,8,0,0,0
8,24,12,0,24,0,0
9,10,0,0,23,18,0
10,17,13,14,10,0,0
11,18,0,0,14,19,0
12,0,24,15,0,20,0
13,26,10,0,0,0,0
14,0,0,0,25,0,0
15,16,0,0,13,0,0
16,20,22,21,0,18,0
17,0,0,9,15,0,33
18,17,17,7,0,0,49
19,8,11,21,14,0,19
20,23,0,22,0,0,0
21,25,0,0,23,0,0
22,18,25,0,18,0,25
23,0,14,22,15,0,0
