trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250102-110000-001-V2-1,O-20250102-110000-001-V2-3,BUY,FLAT,0.00,100000.00,1735815600000000000,2025-01-02 11:00:00+00:00,1735816260000000000,2025-01-02 11:11:00+00:00,660000000000.0,1.03168,1.03312,['4.13 USD'],0.0014,139.87 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250102-111500-001-V2-4,O-20250102-111500-001-V2-5,BUY,FLAT,0.00,100000.00,1735816500000000000,2025-01-02 11:15:00+00:00,1735817580000000000,2025-01-02 11:33:00+00:00,1080000000000.0,1.03311,1.03194,['4.13 USD'],-0.00113,-121.13 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250102-114500-001-V2-7,O-20250102-114500-001-V2-8,BUY,FLAT,0.00,100000.00,1735818300000000000,2025-01-02 11:45:00+00:00,1735824660000000000,2025-01-02 13:31:00+00:00,6360000000000.0,1.03241,1.03113,['4.12 USD'],-0.00124,-132.12 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250102-140000-001-V2-10,O-20250102-140000-001-V2-11,BUY,FLAT,0.00,100000.00,1735826400000000000,2025-01-02 14:00:00+00:00,1735830240000000000,2025-01-02 15:04:00+00:00,3840000000000.0,1.03134,1.0301,['4.12 USD'],-0.0012,-128.12 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250102-153000-001-V2-13,O-20250102-153000-001-V2-14,BUY,FLAT,0.00,100000.00,1735831800000000000,2025-01-02 15:30:00+00:00,1735833600000000000,2025-01-02 16:00:00+00:00,1800000000000.0,1.02857,1.02725,['4.11 USD'],-0.00128,-136.11 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250102-160000-001-V2-16,O-20250102-160000-001-V2-17,BUY,FLAT,0.00,100000.00,1735833600000000000,2025-01-02 16:00:00+00:00,1735833840000000000,2025-01-02 16:04:00+00:00,240000000000.0,1.02744,1.02292,['4.10 USD'],-0.0044,-456.10 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250102-161500-001-V2-19,O-20250102-161500-001-V2-21,BUY,FLAT,0.00,100000.00,1735834500000000000,2025-01-02 16:15:00+00:00,1735889760000000000,2025-01-03 07:36:00+00:00,55260000000000.0,1.02576,1.02842,['4.11 USD'],0.00259,261.89 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250103-080000-001-V2-22,O-20250103-080000-001-V2-23,BUY,FLAT,0.00,100000.00,1735891200000000000,2025-01-03 08:00:00+00:00,1735893540000000000,2025-01-03 08:39:00+00:00,2340000000000.0,1.02809,1.02743,['4.11 USD'],-0.00064,-70.11 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250103-140000-001-V2-25,O-20250103-140000-001-V2-27,BUY,FLAT,0.00,100000.00,1735912800000000000,2025-01-03 14:00:00+00:00,1735916760000000000,2025-01-03 15:06:00+00:00,3960000000000.0,1.02934,1.03059,['4.12 USD'],0.00121,120.88 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250103-164500-001-V2-28,O-20250103-164500-001-V2-30,BUY,FLAT,0.00,100000.00,1735922700000000000,2025-01-03 16:45:00+00:00,1735924560000000000,2025-01-03 17:16:00+00:00,1860000000000.0,1.02898,1.03043,['4.12 USD'],0.00141,140.88 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250103-173000-001-V2-31,O-20250103-173000-001-V2-32,BUY,FLAT,0.00,100000.00,1735925400000000000,2025-01-03 17:30:00+00:00,1735927500000000000,2025-01-03 18:05:00+00:00,2100000000000.0,1.03022,1.02927,['4.12 USD'],-0.00092,-99.12 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250103-210000-001-V2-34,O-20250103-210000-001-V2-35,BUY,FLAT,0.00,100000.00,1735938000000000000,2025-01-03 21:00:00+00:00,1736117820000000000,2025-01-05 22:57:00+00:00,179820000000000.0,1.0306,1.02963,['4.12 USD'],-0.00094,-101.12 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250105-230000-001-V2-37,O-20250105-230000-001-V2-38,BUY,FLAT,0.00,100000.00,1736118000000000000,2025-01-05 23:00:00+00:00,1736122260000000000,2025-01-06 00:11:00+00:00,4260000000000.0,1.03019,1.02973,['4.12 USD'],-0.00045,-50.12 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250106-030000-001-V2-40,O-20250106-030000-001-V2-42,SELL,FLAT,0.00,100000.00,1736132400000000000,2025-01-06 03:00:00+00:00,1736143200000000000,2025-01-06 06:00:00+00:00,10800000000000.0,1.0316,1.03086,['4.12 USD'],0.00072,69.88 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250106-074500-001-V2-43,O-20250106-074500-001-V2-44,SELL,FLAT,0.00,100000.00,1736149500000000000,2025-01-06 07:45:00+00:00,1736150340000000000,2025-01-06 07:59:00+00:00,840000000000.0,1.03228,1.03284,['4.13 USD'],-0.00054,-60.13 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250106-081500-001-V2-46,O-20250106-081500-001-V2-47,SELL,FLAT,0.00,100000.00,1736151300000000000,2025-01-06 08:15:00+00:00,1736152260000000000,2025-01-06 08:31:00+00:00,960000000000.0,1.03372,1.03436,['4.14 USD'],-0.00062,-68.14 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250106-084500-001-V2-49,O-20250106-084500-001-V2-50,SELL,FLAT,0.00,100000.00,1736153100000000000,2025-01-06 08:45:00+00:00,1736153520000000000,2025-01-06 08:52:00+00:00,420000000000.0,1.03352,1.03433,['4.14 USD'],-0.00078,-85.14 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250106-090000-001-V2-52,O-20250106-090000-001-V2-53,SELL,FLAT,0.00,100000.00,1736154000000000000,2025-01-06 09:00:00+00:00,1736154300000000000,2025-01-06 09:05:00+00:00,300000000000.0,1.03503,1.03584,['4.14 USD'],-0.00078,-85.14 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250106-091500-001-V2-55,O-20250106-091500-001-V2-57,SELL,FLAT,0.00,100000.00,1736154900000000000,2025-01-06 09:15:00+00:00,1736160360000000000,2025-01-06 10:46:00+00:00,5460000000000.0,1.03571,1.03413,['4.14 USD'],0.00153,153.86 USD,True
