trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250102-110000-001-V2-1,O-20250102-110000-001-V2-3,BUY,FLAT,0.00,100000.00,1735815600000000000,2025-01-02 11:00:00+00:00,1735815900000000000,2025-01-02 11:05:00+00:00,300000000000.0,1.03168,1.03244,['4.12 USD'],0.00074,71.88 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250102-111500-001-V2-4,O-20250102-111500-001-V2-5,BUY,FLAT,0.00,100000.00,1735816500000000000,2025-01-02 11:15:00+00:00,1735817460000000000,2025-01-02 11:31:00+00:00,960000000000.0,1.03311,1.0321,['4.13 USD'],-0.00098,-105.13 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250102-114500-001-V2-7,O-20250102-114500-001-V2-9,BUY,FLAT,0.00,100000.00,1735818300000000000,2025-01-02 11:45:00+00:00,1735819260000000000,2025-01-02 12:01:00+00:00,960000000000.0,1.03241,1.03343,['4.13 USD'],0.00099,97.87 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250102-130000-001-V2-10,O-20250102-130000-001-V2-12,BUY,FLAT,0.00,100000.00,1735822800000000000,2025-01-02 13:00:00+00:00,1735824960000000000,2025-01-02 13:36:00+00:00,2160000000000.0,1.03183,1.03296,['4.13 USD'],0.0011,108.87 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250102-140000-001-V2-13,O-20250102-140000-001-V2-15,BUY,FLAT,0.00,100000.00,1735826400000000000,2025-01-02 14:00:00+00:00,1735828380000000000,2025-01-02 14:33:00+00:00,1980000000000.0,1.03134,1.03239,['4.12 USD'],0.00102,100.88 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250102-153000-001-V2-16,O-20250102-153000-001-V2-18,BUY,FLAT,0.00,100000.00,1735831800000000000,2025-01-02 15:30:00+00:00,1735832580000000000,2025-01-02 15:43:00+00:00,780000000000.0,1.02858,1.02972,['4.12 USD'],0.00111,109.88 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250102-160000-001-V2-19,O-20250102-160000-001-V2-20,BUY,FLAT,0.00,100000.00,1735833600000000000,2025-01-02 16:00:00+00:00,1735833780000000000,2025-01-02 16:03:00+00:00,180000000000.0,1.02744,1.02607,['4.10 USD'],-0.00133,-141.10 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250102-161500-001-V2-22,O-20250102-161500-001-V2-23,BUY,FLAT,0.00,100000.00,1735834500000000000,2025-01-02 16:15:00+00:00,1735836180000000000,2025-01-02 16:43:00+00:00,1680000000000.0,1.02575,1.02411,['4.10 USD'],-0.0016,-168.10 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250102-164500-001-V2-25,O-20250102-164500-001-V2-27,BUY,FLAT,0.00,100000.00,1735836300000000000,2025-01-02 16:45:00+00:00,1735837020000000000,2025-01-02 16:57:00+00:00,720000000000.0,1.02457,1.02611,['4.10 USD'],0.0015,149.90 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250102-190000-001-V2-28,O-20250102-190000-001-V2-30,BUY,FLAT,0.00,100000.00,1735844400000000000,2025-01-02 19:00:00+00:00,1735852200000000000,2025-01-02 21:10:00+00:00,7800000000000.0,1.02564,1.02655,['4.10 USD'],0.00089,86.90 USD,True
