hour_EST,Monday,Tuesday,Wednesday,Thursday,Friday,Sunday
0,0.0,53.84615384615385,58.82352941176471,54.54545454545454,66.66666666666666,0.0
1,63.1578947368421,0.0,46.666666666666664,0.0,52.38095238095239,0.0
2,56.52173913043478,0.0,0.0,54.83870967741935,0.0,0.0
3,37.5,76.0,55.55555555555556,0.0,55.55555555555556,0.0
4,53.125,50.0,65.21739130434783,0.0,0.0,0.0
5,0.0,64.28571428571429,0.0,52.63157894736842,61.53846153846154,0.0
6,55.55555555555556,50.0,54.166666666666664,35.294117647058826,40.0,0.0
7,60.0,52.63157894736842,53.84615384615385,0.0,0.0,0.0
8,59.25925925925925,41.17647058823529,0.0,45.45454545454545,0.0,0.0
9,46.15384615384615,0.0,0.0,64.0,66.66666666666666,0.0
10,55.172413793103445,42.10526315789473,43.75,53.84615384615385,0.0,0.0
11,57.14285714285714,0.0,0.0,52.17391304347826,60.0,0.0
12,0.0,53.333333333333336,50.0,0.0,50.0,0.0
13,51.85185185185185,50.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,62.96296296296296,0.0,0.0
15,52.38095238095239,0.0,0.0,64.28571428571429,0.0,0.0
16,70.58823529411765,53.57142857142857,56.25,0.0,41.66666666666667,0.0
17,0.0,0.0,40.0,54.54545454545454,0.0,57.14285714285714
18,62.5,50.0,85.71428571428571,0.0,0.0,56.25
19,37.5,42.857142857142854,47.61904761904761,55.00000000000001,0.0,61.904761904761905
20,61.53846153846154,0.0,44.44444444444444,0.0,0.0,0.0
21,51.724137931034484,0.0,0.0,50.0,0.0,0.0
22,47.61904761904761,53.57142857142857,0.0,57.89473684210527,0.0,62.96296296296296
23,0.0,70.0,69.23076923076923,63.1578947368421,0.0,0.0
