hour_EST,Monday,Tuesday,Wednesday,Thursday,Friday,Sunday
0,0,14,17,9,18,0
1,19,0,13,0,19,0
2,11,0,0,31,0,0
3,27,25,18,0,26,0
4,28,19,18,0,0,0
5,0,15,0,15,23,0
6,21,18,17,15,16,0
7,10,19,10,0,0,0
8,26,13,0,26,0,0
9,12,0,0,26,19,0
10,16,15,14,13,0,0
11,21,0,0,16,21,0
12,0,25,16,0,23,0
13,28,14,0,0,0,0
14,0,0,0,27,0,0
15,17,0,0,15,0,0
16,26,29,23,0,21,0
17,0,0,13,21,0,38
18,24,23,14,0,0,62
19,14,17,28,23,0,29
20,31,0,28,0,0,0
21,30,0,0,23,0,0
22,22,26,0,25,0,25
23,0,20,24,18,0,0
