hour_EST,Monday,Tuesday,Wednesday,Thursday,Friday,Sunday
0,0,21,25,16,19,0
1,26,0,20,0,28,0
2,28,0,0,40,0,0
3,35,36,29,0,41,0
4,38,28,29,0,0,0
5,0,20,0,23,30,0
6,32,25,28,24,24,0
7,18,23,17,0,0,0
8,35,22,0,37,0,0
9,17,0,0,36,33,0
10,29,25,20,19,0,0
11,26,0,0,26,30,0
12,0,35,31,0,28,0
13,34,24,0,0,0,0
14,0,0,0,32,0,0
15,28,0,0,23,0,0
16,29,40,36,0,32,0
17,0,0,18,29,0,38
18,25,30,17,0,0,62
19,17,17,30,32,0,36
20,38,0,39,0,0,0
21,40,0,0,32,0,0
22,32,32,0,29,0,33
23,0,27,33,27,0,0
