hour_EST,Monday,Tuesday,Wednesday,Thursday,Friday,Sunday
0,0,12,10,12,10,0
1,11,0,11,0,17,0
2,17,0,0,25,0,0
3,27,22,24,0,31,0
4,27,18,20,0,0,0
5,0,12,0,18,24,0
6,24,14,22,14,12,0
7,11,17,12,0,0,0
8,22,14,0,26,0,0
9,10,0,0,22,24,0
10,24,17,16,13,0,0
11,18,0,0,18,23,0
12,0,25,23,0,19,0
13,25,14,0,0,0,0
14,0,0,0,21,0,0
15,16,0,0,10,0,0
16,8,23,27,0,18,0
17,0,0,8,18,0,23
18,14,11,5,0,0,33
19,4,8,15,15,0,16
20,21,0,19,0,0,0
21,20,0,0,20,0,0
22,16,21,0,13,0,24
23,0,13,22,15,0,0
