entry_time,exit_time,side,entry,exit,pnl,exit_reason,partial_closed,entry_hour,entry_weekday,duration_bars,entry_month
2025-01-02 11:00:00+00:00,2025-01-02 11:05:00+00:00,LONG,1.03168,1.03244,71.88,TP,False,6,3,0,2025-01
2025-01-02 11:15:00+00:00,2025-01-02 11:33:00+00:00,LONG,1.03311,1.03194,-121.13,SL,False,6,3,0,2025-01
2025-01-02 11:45:00+00:00,2025-01-02 12:01:00+00:00,LONG,1.03241,1.03343,97.87,TP,False,6,3,0,2025-01
2025-01-02 13:00:00+00:00,2025-01-02 13:36:00+00:00,LONG,1.03183,1.03296,108.87,TP,False,8,3,0,2025-01
2025-01-02 14:00:00+00:00,2025-01-02 14:33:00+00:00,LONG,1.03134,1.03239,100.88,TP,False,9,3,0,2025-01
2025-01-02 15:30:00+00:00,2025-01-02 15:43:00+00:00,LONG,1.02858,1.02972,109.88,TP,False,10,3,0,2025-01
2025-01-02 16:00:00+00:00,2025-01-02 16:04:00+00:00,LONG,1.02744,1.02291,-457.1,SL,False,11,3,0,2025-01
2025-01-02 16:15:00+00:00,2025-01-03 00:50:00+00:00,LONG,1.02575,1.02717,137.9,TP,False,11,3,0,2025-01
2025-01-03 02:00:00+00:00,2025-01-03 02:04:00+00:00,LONG,1.02677,1.02705,23.9,TP,False,21,3,0,2025-01
2025-01-03 02:45:00+00:00,2025-01-03 02:51:00+00:00,LONG,1.02719,1.02747,23.9,TP,False,21,3,0,2025-01
2025-01-03 04:30:00+00:00,2025-01-03 05:17:00+00:00,LONG,1.02689,1.02655,-38.1,SL,False,23,3,0,2025-01
2025-01-03 08:00:00+00:00,2025-01-03 08:01:00+00:00,LONG,1.0281,1.0287,55.88,TP,False,3,4,0,2025-01
2025-01-03 08:15:00+00:00,2025-01-03 08:32:00+00:00,LONG,1.02846,1.0278,-70.12,SL,False,3,4,0,2025-01
2025-01-03 14:00:00+00:00,2025-01-03 14:42:00+00:00,LONG,1.02934,1.02984,45.88,TP,False,9,4,0,2025-01
2025-01-03 16:45:00+00:00,2025-01-03 17:06:00+00:00,LONG,1.02898,1.02976,73.88,TP,False,11,4,0,2025-01
2025-01-03 17:15:00+00:00,2025-01-03 18:04:00+00:00,LONG,1.03025,1.02929,-100.12,SL,False,12,4,0,2025-01
2025-01-03 21:00:00+00:00,2025-01-05 22:57:00+00:00,LONG,1.03059,1.02963,-100.12,SL,False,16,4,0,2025-01
2025-01-05 23:00:00+00:00,2025-01-05 23:01:00+00:00,LONG,1.03019,1.03067,43.88,TP,False,18,6,0,2025-01
2025-01-06 03:00:00+00:00,2025-01-06 05:51:00+00:00,SHORT,1.03161,1.03121,35.88,TP,False,22,6,0,2025-01
2025-01-06 07:45:00+00:00,2025-01-06 07:59:00+00:00,SHORT,1.03228,1.03285,-61.13,SL,False,2,0,0,2025-01
2025-01-06 08:15:00+00:00,2025-01-06 08:31:00+00:00,SHORT,1.03371,1.03437,-70.14,SL,False,3,0,0,2025-01
2025-01-06 08:45:00+00:00,2025-01-06 08:52:00+00:00,SHORT,1.03351,1.03433,-86.14,SL,False,3,0,0,2025-01
2025-01-06 09:00:00+00:00,2025-01-06 09:02:00+00:00,SHORT,1.03502,1.03429,68.86,TP,False,4,0,0,2025-01
2025-01-06 09:15:00+00:00,2025-01-06 10:08:00+00:00,SHORT,1.03571,1.03477,89.86,TP,False,4,0,0,2025-01
2025-01-06 13:45:00+00:00,2025-01-06 14:16:00+00:00,SHORT,1.04102,1.0377,327.84,TP,False,8,0,0,2025-01
2025-01-06 14:45:00+00:00,2025-01-06 14:49:00+00:00,LONG,1.0369,1.03886,191.85,TP,False,9,0,0,2025-01
2025-01-06 15:15:00+00:00,2025-01-07 07:10:00+00:00,LONG,1.03856,1.04059,198.84,TP,False,10,0,0,2025-01
2025-01-07 09:15:00+00:00,2025-01-07 10:04:00+00:00,SHORT,1.04263,1.04178,80.83,TP,False,4,1,0,2025-01
2025-01-07 12:15:00+00:00,2025-01-07 12:32:00+00:00,SHORT,1.04098,1.04029,64.84,TP,False,7,1,0,2025-01
2025-01-07 13:15:00+00:00,2025-01-07 13:37:00+00:00,LONG,1.03967,1.04052,80.84,TP,False,8,1,0,2025-01
2025-01-07 15:15:00+00:00,2025-01-07 15:21:00+00:00,LONG,1.03682,1.03793,106.85,TP,False,10,1,0,2025-01
2025-01-07 15:45:00+00:00,2025-01-07 16:02:00+00:00,LONG,1.03639,1.03748,104.86,TP,False,10,1,0,2025-01
2025-01-07 17:00:00+00:00,2025-01-07 17:24:00+00:00,LONG,1.03684,1.03539,-149.14,SL,False,12,1,0,2025-01
2025-01-07 17:30:00+00:00,2025-01-07 18:38:00+00:00,LONG,1.03693,1.03545,-152.14,SL,False,12,1,0,2025-01
2025-01-07 18:45:00+00:00,2025-01-07 21:46:00+00:00,LONG,1.03525,1.03403,-126.14,SL,False,13,1,0,2025-01
2025-01-07 23:00:00+00:00,2025-01-08 00:17:00+00:00,LONG,1.03427,1.0346,28.86,TP,False,18,1,0,2025-01
2025-01-08 00:30:00+00:00,2025-01-08 00:32:00+00:00,SHORT,1.03491,1.03459,27.86,TP,False,19,1,0,2025-01
2025-01-08 03:15:00+00:00,2025-01-08 03:33:00+00:00,LONG,1.03523,1.03471,-56.14,SL,False,22,1,0,2025-01
2025-01-08 03:45:00+00:00,2025-01-08 03:53:00+00:00,LONG,1.0347,1.03494,19.86,TP,False,22,1,0,2025-01
2025-01-08 05:15:00+00:00,2025-01-08 05:21:00+00:00,LONG,1.03503,1.0353,22.86,TP,False,0,2,0,2025-01
2025-01-08 08:00:00+00:00,2025-01-08 08:02:00+00:00,LONG,1.03324,1.0338,51.86,TP,False,3,2,0,2025-01
2025-01-08 08:15:00+00:00,2025-01-08 08:19:00+00:00,LONG,1.03308,1.03383,70.86,TP,False,3,2,0,2025-01
