trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250102-110000-001-V2-1,O-20250102-110000-001-V2-3,BUY,FLAT,0.00,100000.00,1735815600000000000,2025-01-02 11:00:00+00:00,1735816260000000000,2025-01-02 11:11:00+00:00,660000000000.0,1.03168,1.03312,['4.13 USD'],0.0014,139.87 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250102-113000-001-V2-4,O-20250102-113000-001-V2-5,BUY,FLAT,0.00,100000.00,1735817400000000000,2025-01-02 11:30:00+00:00,1735826580000000000,2025-01-02 14:03:00+00:00,9180000000000.0,1.03222,1.03103,['4.12 USD'],-0.00115,-123.12 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250102-141500-001-V2-7,O-20250102-141500-001-V2-8,BUY,FLAT,0.00,100000.00,1735827300000000000,2025-01-02 14:15:00+00:00,1735831680000000000,2025-01-02 15:28:00+00:00,4380000000000.0,1.03109,1.02884,['4.12 USD'],-0.00218,-229.12 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250102-153000-001-V2-10,O-20250102-153000-001-V2-11,BUY,FLAT,0.00,100000.00,1735831800000000000,2025-01-02 15:30:00+00:00,1735833600000000000,2025-01-02 16:00:00+00:00,1800000000000.0,1.02857,1.02725,['4.11 USD'],-0.00128,-136.11 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250102-160000-001-V2-13,O-20250102-160000-001-V2-14,BUY,FLAT,0.00,100000.00,1735833600000000000,2025-01-02 16:00:00+00:00,1735833840000000000,2025-01-02 16:04:00+00:00,240000000000.0,1.02743,1.02291,['4.10 USD'],-0.0044,-456.10 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250102-161500-001-V2-16,O-20250102-161500-001-V2-18,BUY,FLAT,0.00,100000.00,1735834500000000000,2025-01-02 16:15:00+00:00,1735889760000000000,2025-01-03 07:36:00+00:00,55260000000000.0,1.02576,1.02843,['4.11 USD'],0.0026,262.89 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250103-081500-001-V2-19,O-20250103-081500-001-V2-20,BUY,FLAT,0.00,100000.00,1735892100000000000,2025-01-03 08:15:00+00:00,1735893120000000000,2025-01-03 08:32:00+00:00,1020000000000.0,1.02846,1.0278,['4.12 USD'],-0.00064,-70.12 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250103-164500-001-V2-22,O-20250103-164500-001-V2-24,BUY,FLAT,0.00,100000.00,1735922700000000000,2025-01-03 16:45:00+00:00,1735924560000000000,2025-01-03 17:16:00+00:00,1860000000000.0,1.02898,1.03044,['4.12 USD'],0.00142,141.88 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250103-173000-001-V2-25,O-20250103-173000-001-V2-26,BUY,FLAT,0.00,100000.00,1735925400000000000,2025-01-03 17:30:00+00:00,1735927500000000000,2025-01-03 18:05:00+00:00,2100000000000.0,1.03023,1.02927,['4.12 USD'],-0.00093,-100.12 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250103-210000-001-V2-28,O-20250103-210000-001-V2-29,BUY,FLAT,0.00,100000.00,1735938000000000000,2025-01-03 21:00:00+00:00,1736117820000000000,2025-01-05 22:57:00+00:00,179820000000000.0,1.03059,1.02963,['4.12 USD'],-0.00093,-100.12 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250105-230000-001-V2-31,O-20250105-230000-001-V2-32,BUY,FLAT,0.00,100000.00,1736118000000000000,2025-01-05 23:00:00+00:00,1736122260000000000,2025-01-06 00:11:00+00:00,4260000000000.0,1.03019,1.02974,['4.12 USD'],-0.00044,-49.12 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250106-030000-001-V2-34,O-20250106-030000-001-V2-36,SELL,FLAT,0.00,100000.00,1736132400000000000,2025-01-06 03:00:00+00:00,1736143200000000000,2025-01-06 06:00:00+00:00,10800000000000.0,1.0316,1.03086,['4.12 USD'],0.00072,69.88 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250106-081500-001-V2-37,O-20250106-081500-001-V2-38,SELL,FLAT,0.00,100000.00,1736151300000000000,2025-01-06 08:15:00+00:00,1736152260000000000,2025-01-06 08:31:00+00:00,960000000000.0,1.03371,1.03437,['4.14 USD'],-0.00064,-70.14 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250106-084500-001-V2-40,O-20250106-084500-001-V2-41,SELL,FLAT,0.00,100000.00,1736153100000000000,2025-01-06 08:45:00+00:00,1736153520000000000,2025-01-06 08:52:00+00:00,420000000000.0,1.03351,1.03432,['4.14 USD'],-0.00078,-85.14 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250106-090000-001-V2-43,O-20250106-090000-001-V2-44,SELL,FLAT,0.00,100000.00,1736154000000000000,2025-01-06 09:00:00+00:00,1736154300000000000,2025-01-06 09:05:00+00:00,300000000000.0,1.03503,1.03584,['4.14 USD'],-0.00078,-85.14 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250106-093000-001-V2-46,O-20250106-093000-001-V2-48,SELL,FLAT,0.00,100000.00,1736155800000000000,2025-01-06 09:30:00+00:00,1736160600000000000,2025-01-06 10:50:00+00:00,4800000000000.0,1.03584,1.03388,['4.14 USD'],0.00189,191.86 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250106-160000-001-V2-49,O-20250106-160000-001-V2-50,SELL,FLAT,0.00,100000.00,1736179200000000000,2025-01-06 16:00:00+00:00,1736234460000000000,2025-01-07 07:21:00+00:00,55260000000000.0,1.03937,1.04152,['4.16 USD'],-0.00207,-219.16 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250107-091500-001-V2-52,O-20250107-091500-001-V2-54,SELL,FLAT,0.00,100000.00,1736241300000000000,2025-01-07 09:15:00+00:00,1736249040000000000,2025-01-07 11:24:00+00:00,7740000000000.0,1.04264,1.0412,['4.17 USD'],0.00138,139.83 USD,True
BACKTESTER-001,MLSignalStrategyV2-V2,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250107-121500-001-V2-55,O-20250107-121500-001-V2-57,SELL,FLAT,0.00,100000.00,1736252100000000000,2025-01-07 12:15:00+00:00,1736253780000000000,2025-01-07 12:43:00+00:00,1680000000000.0,1.04099,1.03942,['4.16 USD'],0.00151,152.84 USD,True
