run_id,fast_period,slow_period,crossover_threshold_pips,stop_loss_pips,take_profit_pips,trailing_stop_activation_pips,trailing_stop_distance_pips,dmi_enabled,dmi_period,stoch_enabled,stoch_period_k,stoch_period_d,stoch_bullish_threshold,stoch_bearish_threshold,total_pnl,sharpe_ratio,win_rate,max_drawdown,trade_count,avg_winner,avg_loser,profit_factor,expectancy,rejected_signals_count,status,error_message,backtest_duration_seconds,output_directory,consecutive_losses,objective_value,rank
14,36,250,0.575,25,50,20,15,True,14,True,14,3,30,70,2975.77,0.14753487727492934,0.4,0.0,65,494.89,-256.71,0.0,45.78107692307694,337,completed,,35.025914430618286,logs\backtest_results\EUR-USD_20251022_182844_333170,4,0.14753487727492934,61
40,38,250,0.65,25,50,20,15,True,14,True,14,3,30,70,2873.73,0.14616940499063943,0.3968253968253968,0.0,63,494.89,-256.71,0.0,45.614761904761934,320,completed,,40.49864435195923,logs\backtest_results\EUR-USD_20251022_183107_685262,4,0.14616940499063943,62
56,40,240,0.35,25,50,20,15,True,14,True,14,3,30,70,3063.7,0.14542911855343202,0.3939393939393939,0.0,66,494.89,-256.71,0.0,46.41969696969696,286,completed,,29.920506477355957,logs\backtest_results\EUR-USD_20251022_183219_553760,5,0.14542911855343202,63
57,40,240,0.425,25,50,20,15,True,14,True,14,3,30,70,3063.7,0.14542911855343202,0.3939393939393939,0.0,66,494.89,-256.71,0.0,46.41969696969696,298,completed,,34.7379937171936,logs\backtest_results\EUR-USD_20251022_183244_177993,5,0.14542911855343202,64
11,36,250,0.35,25,50,20,15,True,14,True,14,3,30,70,3032.26,0.14306657644189355,0.39705882352941174,0.0,68,494.89,-260.14,0.0,44.592058823529385,294,completed,,35.11940670013428,logs\backtest_results\EUR-USD_20251022_182843_726782,4,0.14306657644189355,65
116,44,260,0.35,25,50,20,15,True,14,True,14,3,30,70,2684.21,0.14279894325069983,0.4,0.0,60,494.89,-256.71,0.0,44.73683333333338,232,completed,,41.26564288139343,logs\backtest_results\EUR-USD_20251022_183701_539786,4,0.14279894325069983,66
124,44,270,0.575,25,50,20,15,True,14,True,14,3,30,70,2535.41,0.14226448099970398,0.39655172413793105,0.0,58,494.89,-256.71,0.0,43.71396551724146,280,completed,,26.96948266029358,logs\backtest_results\EUR-USD_20251022_183720_573186,5,0.14226448099970398,67
125,44,270,0.65,25,50,20,15,True,14,True,14,3,30,70,2535.41,0.14222310237753583,0.39655172413793105,0.0,58,494.89,-256.71,0.0,43.71396551724146,286,completed,,25.71631097793579,logs\backtest_results\EUR-USD_20251022_183723_664312,5,0.14222310237753583,68
58,40,240,0.5,25,50,20,15,True,14,True,14,3,30,70,2984.7,0.14218829871927954,0.3939393939393939,0.0,66,494.89,-256.71,0.0,45.22272727272724,309,completed,,30.874338150024414,logs\backtest_results\EUR-USD_20251022_183241_088893,5,0.14218829871927954,69
59,40,240,0.575,25,50,20,15,True,14,True,14,3,30,70,2975.72,0.1418330935515213,0.3939393939393939,0.0,66,494.89,-256.71,0.0,45.08666666666667,323,completed,,30.732812881469727,logs\backtest_results\EUR-USD_20251022_183242_040767,5,0.1418330935515213,70
