run_id,fast_period,slow_period,crossover_threshold_pips,stop_loss_pips,take_profit_pips,trailing_stop_activation_pips,trailing_stop_distance_pips,dmi_enabled,dmi_period,stoch_enabled,stoch_period_k,stoch_period_d,stoch_bullish_threshold,stoch_bearish_threshold,total_pnl,sharpe_ratio,win_rate,max_drawdown,trade_count,avg_winner,avg_loser,profit_factor,expectancy,rejected_signals_count,status,error_message,backtest_duration_seconds,output_directory,consecutive_losses,objective_value,rank
2242,42,270,0.35,35,40,28,8,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,21.23148274421692,logs\backtest_results\EUR-USD_20251022_212027_378834,2,0.35888897674595704,59
2241,42,270,0.35,35,40,28,4,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,21.376846075057983,logs\backtest_results\EUR-USD_20251022_212027_508974,2,0.35888897674595704,60
2243,42,270,0.35,35,40,28,10,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,20.730799913406372,logs\backtest_results\EUR-USD_20251022_212029_256560,2,0.35888897674595704,61
2244,42,270,0.35,35,40,28,12,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,23.65624690055847,logs\backtest_results\EUR-USD_20251022_212033_253520,2,0.35888897674595704,62
2245,42,270,0.35,35,40,28,14,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,23.669047117233276,logs\backtest_results\EUR-USD_20251022_212033_762360,2,0.35888897674595704,63
2246,42,270,0.35,35,40,28,16,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,22.204928398132324,logs\backtest_results\EUR-USD_20251022_212041_333004,2,0.35888897674595704,64
2247,42,270,0.35,35,40,28,18,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,22.451823711395264,logs\backtest_results\EUR-USD_20251022_212041_591501,2,0.35888897674595704,65
2248,42,270,0.35,35,40,32,4,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,22.044347286224365,logs\backtest_results\EUR-USD_20251022_212049_111640,2,0.35888897674595704,66
2249,42,270,0.35,35,40,32,8,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,22.364044427871704,logs\backtest_results\EUR-USD_20251022_212049_837489,2,0.35888897674595704,67
2250,42,270,0.35,35,40,32,10,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,22.45655083656311,logs\backtest_results\EUR-USD_20251022_212050_037985,2,0.35888897674595704,68
2251,42,270,0.35,35,40,32,12,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,22.44768214225769,logs\backtest_results\EUR-USD_20251022_212051_723833,2,0.35888897674595704,69
2252,42,270,0.35,35,40,32,14,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,23.19709610939026,logs\backtest_results\EUR-USD_20251022_212056_461729,2,0.35888897674595704,70
2253,42,270,0.35,35,40,32,16,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,22.698826551437378,logs\backtest_results\EUR-USD_20251022_212056_494618,2,0.35888897674595704,71
2254,42,270,0.35,35,40,32,18,True,14,True,14,3,30,70,7333.66,0.35888897674595704,0.65,0.0,60,394.89,-356.69,0.0,122.22766666666665,241,completed,,22.309954166412354,logs\backtest_results\EUR-USD_20251022_212103_671365,2,0.35888897674595704,72
2304,42,270,0.35,35,60,5,4,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,21.41180157661438,logs\backtest_results\EUR-USD_20251022_212242_202494,4,0.33698016140969544,73
2311,42,270,0.35,35,60,10,4,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,20.693964958190918,logs\backtest_results\EUR-USD_20251022_212246_287074,4,0.33698016140969544,74
2312,42,270,0.35,35,60,10,8,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,21.109419107437134,logs\backtest_results\EUR-USD_20251022_212247_493960,4,0.33698016140969544,75
2319,42,270,0.35,35,60,15,8,True,14,True,14,3,30,70,8602.61,0.33698016140969544,0.543859649122807,0.0,57,594.89,-356.69,0.0,150.92298245614035,244,completed,,20.922202110290527,logs\backtest_results\EUR-USD_20251022_212253_986986,4,0.33698016140969544,76
