run_id,fast_period,slow_period,crossover_threshold_pips,stop_loss_pips,take_profit_pips,trailing_stop_activation_pips,trailing_stop_distance_pips,dmi_enabled,dmi_period,stoch_enabled,stoch_period_k,stoch_period_d,stoch_bullish_threshold,stoch_bearish_threshold,total_pnl,sharpe_ratio,win_rate,max_drawdown,trade_count,avg_winner,avg_loser,profit_factor,expectancy,rejected_signals_count,status,error_message,backtest_duration_seconds,output_directory,consecutive_losses,objective_value,rank
2286,42,270,0.35,35,50,25,12,True,14,True,14,3,30,70,9942.84,0.42848480966172237,0.6271186440677966,0.0,59,494.89,-356.69,0.0,168.52271186440686,242,completed,,20.910551071166992,logs\backtest_results\EUR-USD_20251023_084150_865136,2,0.42848480966172237,19
2287,42,270,0.35,35,50,25,14,True,14,True,14,3,30,70,9942.84,0.42848480966172237,0.6271186440677966,0.0,59,494.89,-356.69,0.0,168.52271186440686,242,completed,,19.99083113670349,logs\backtest_results\EUR-USD_20251023_084151_282194,2,0.42848480966172237,20
2288,42,270,0.35,35,50,25,16,True,14,True,14,3,30,70,9942.84,0.42848480966172237,0.6271186440677966,0.0,59,494.89,-356.69,0.0,168.52271186440686,242,completed,,20.5869460105896,logs\backtest_results\EUR-USD_20251023_084158_120874,2,0.42848480966172237,21
2290,42,270,0.35,35,50,28,4,True,14,True,14,3,30,70,9942.84,0.42848480966172237,0.6271186440677966,0.0,59,494.89,-356.69,0.0,168.52271186440686,242,completed,,20.15822744369507,logs\backtest_results\EUR-USD_20251023_084201_759315,2,0.42848480966172237,22
2289,42,270,0.35,35,50,25,18,True,14,True,14,3,30,70,9942.84,0.42848480966172237,0.6271186440677966,0.0,59,494.89,-356.69,0.0,168.52271186440686,242,completed,,20.75736427307129,logs\backtest_results\EUR-USD_20251023_084202_134194,2,0.42848480966172237,23
2291,42,270,0.35,35,50,28,8,True,14,True,14,3,30,70,9942.84,0.42848480966172237,0.6271186440677966,0.0,59,494.89,-356.69,0.0,168.52271186440686,242,completed,,20.88636589050293,logs\backtest_results\EUR-USD_20251023_084203_885202,2,0.42848480966172237,24
2292,42,270,0.35,35,50,28,10,True,14,True,14,3,30,70,9942.84,0.42848480966172237,0.6271186440677966,0.0,59,494.89,-356.69,0.0,168.52271186440686,242,completed,,20.433453798294067,logs\backtest_results\EUR-USD_20251023_084205_114371,2,0.42848480966172237,25
2293,42,270,0.35,35,50,28,12,True,14,True,14,3,30,70,9942.84,0.42848480966172237,0.6271186440677966,0.0,59,494.89,-356.69,0.0,168.52271186440686,242,completed,,20.595154285430908,logs\backtest_results\EUR-USD_20251023_084206_534382,2,0.42848480966172237,26
2294,42,270,0.35,35,50,28,14,True,14,True,14,3,30,70,9942.84,0.42848480966172237,0.6271186440677966,0.0,59,494.89,-356.69,0.0,168.52271186440686,242,completed,,20.74026870727539,logs\backtest_results\EUR-USD_20251023_084211_658734,2,0.42848480966172237,27
2295,42,270,0.35,35,50,28,16,True,14,True,14,3,30,70,9942.84,0.42848480966172237,0.6271186440677966,0.0,59,494.89,-356.69,0.0,168.52271186440686,242,completed,,20.577423572540283,logs\backtest_results\EUR-USD_20251023_084211_866256,2,0.42848480966172237,28
