run_id,fast_period,slow_period,crossover_threshold_pips,stop_loss_pips,take_profit_pips,trailing_stop_activation_pips,trailing_stop_distance_pips,dmi_enabled,dmi_period,dmi_minimum_difference,stoch_enabled,stoch_period_k,stoch_period_d,stoch_bullish_threshold,stoch_bearish_threshold,trend_filter_enabled,trend_bar_spec,trend_fast_period,trend_slow_period,entry_timing_enabled,entry_timing_bar_spec,entry_timing_method,entry_timing_timeout_bars,bar_spec,total_pnl,sharpe_ratio,win_rate,max_drawdown,trade_count,avg_winner,avg_loser,profit_factor,expectancy,rejected_signals_count,status,error_message,backtest_duration_seconds,output_directory,consecutive_losses,objective_value,rank
570,42,270,0.35,35,50,25,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,9835.93,0.113,0.4678111587982833,0.0,233,494.5901834862387,-355.43870967741935,0.0,42.21429184549365,181786,completed,,113.0580825805664,logs\backtest_results\EUR-USD_20251104_231132_435675,7,0.113,14
571,42,270,0.35,35,50,30,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,9835.93,0.113,0.4678111587982833,0.0,233,494.5901834862387,-355.43870967741935,0.0,42.21429184549365,181786,completed,,113.52053666114807,logs\backtest_results\EUR-USD_20251104_231138_983643,7,0.113,15
572,42,270,0.35,35,50,30,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,9835.93,0.113,0.4678111587982833,0.0,233,494.5901834862387,-355.43870967741935,0.0,42.21429184549365,181786,completed,,114.37387204170227,logs\backtest_results\EUR-USD_20251104_231142_988893,7,0.113,16
573,42,270,0.35,35,50,30,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,9835.93,0.113,0.4678111587982833,0.0,233,494.5901834862387,-355.43870967741935,0.0,42.21429184549365,181786,completed,,113.30813074111938,logs\backtest_results\EUR-USD_20251104_231144_656205,7,0.113,17
574,42,270,0.35,35,50,30,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,9835.93,0.113,0.4678111587982833,0.0,233,494.5901834862387,-355.43870967741935,0.0,42.21429184549365,181786,completed,,113.89862704277039,logs\backtest_results\EUR-USD_20251104_231145_587515,7,0.113,18
575,42,270,0.35,35,50,30,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,9835.93,0.113,0.4678111587982833,0.0,233,494.5901834862387,-355.43870967741935,0.0,42.21429184549365,181786,completed,,115.94039297103882,logs\backtest_results\EUR-USD_20251104_231150_845288,7,0.113,19
351,42,270,0.35,25,75,10,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,113.86015105247498,logs\backtest_results\EUR-USD_20251104_224032_733101,13,0.065,20
356,42,270,0.35,25,75,15,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,113.79382038116455,logs\backtest_results\EUR-USD_20251104_224036_509367,13,0.065,21
357,42,270,0.35,25,75,15,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,114.11580467224121,logs\backtest_results\EUR-USD_20251104_224041_130923,13,0.065,22
358,42,270,0.35,25,75,15,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,114.02200198173523,logs\backtest_results\EUR-USD_20251104_224041_689034,13,0.065,23
361,42,270,0.35,25,75,20,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,113.88334941864014,logs\backtest_results\EUR-USD_20251104_224050_640344,13,0.065,24
362,42,270,0.35,25,75,20,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,112.53559708595276,logs\backtest_results\EUR-USD_20251104_224052_633357,13,0.065,25
363,42,270,0.35,25,75,20,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,112.20477819442749,logs\backtest_results\EUR-USD_20251104_224052_871593,13,0.065,26
364,42,270,0.35,25,75,20,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,112.5599205493927,logs\backtest_results\EUR-USD_20251104_224224_932587,13,0.065,27
365,42,270,0.35,25,75,20,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,112.29137969017029,logs\backtest_results\EUR-USD_20251104_224225_503219,13,0.065,28
366,42,270,0.35,25,75,25,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,112.46909999847412,logs\backtest_results\EUR-USD_20251104_224229_847529,13,0.065,29
367,42,270,0.35,25,75,25,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,111.55866169929504,logs\backtest_results\EUR-USD_20251104_224232_838886,13,0.065,30
368,42,270,0.35,25,75,25,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,111.30586290359497,logs\backtest_results\EUR-USD_20251104_224233_610021,13,0.065,31
