run_id,fast_period,slow_period,crossover_threshold_pips,stop_loss_pips,take_profit_pips,trailing_stop_activation_pips,trailing_stop_distance_pips,dmi_enabled,dmi_period,dmi_minimum_difference,stoch_enabled,stoch_period_k,stoch_period_d,stoch_bullish_threshold,stoch_bearish_threshold,trend_filter_enabled,trend_bar_spec,trend_fast_period,trend_slow_period,entry_timing_enabled,entry_timing_bar_spec,entry_timing_method,entry_timing_timeout_bars,bar_spec,total_pnl,sharpe_ratio,win_rate,max_drawdown,trade_count,avg_winner,avg_loser,profit_factor,expectancy,rejected_signals_count,status,error_message,backtest_duration_seconds,output_directory,consecutive_losses,objective_value,rank
66,10,50,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-6386.71,-0.039,0.23659305993690852,0.0,317,741.7131999999997,-256.2611570247932,0.0,-20.14735015772863,154650,completed,,168.38349747657776,logs\backtest_results\EUR-USD_20251105_104343_340961,17,-0.039,90
127,42,270,0.35,35,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-5465.58,-0.039,0.39338235294117646,0.0,272,495.53971962616845,-354.47472727272725,0.0,-20.09404411764699,118303,completed,,163.04747009277344,logs\backtest_results\EUR-USD_20251105_105520_964314,10,-0.039,91
121,42,200,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-6545.33,-0.04,0.31564245810055863,0.0,358,495.4600884955754,-255.2339591836735,0.0,-18.283044692737427,118588,completed,,165.62156319618225,logs\backtest_results\EUR-USD_20251105_105509_885793,16,-0.04,92
162,30,50,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-5953.75,-0.04,0.23346303501945526,0.0,257,744.949,-257.1101015228426,0.0,-23.166342412451336,24422,completed,,111.11883854866028,logs\backtest_results\EUR-USD_20251105_105936_086522,12,-0.04,93
174,30,270,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-4458.02,-0.04,0.23383084577114427,0.0,201,744.6474468085108,-256.21071428571435,0.0,-22.179203980099526,10776,completed,,112.64700675010681,logs\backtest_results\EUR-USD_20251105_110056_097712,10,-0.04,94
71,10,100,0.35,35,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-6458.53,-0.041,0.39375,0.0,320,494.9193650793651,-354.7338659793813,0.0,-20.18290624999987,138223,completed,,166.9703242778778,logs\backtest_results\EUR-USD_20251105_104351_336875,8,-0.041,95
80,10,270,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-6043.78,-0.041,0.3,0.0,230,744.480144927536,-356.6019254658384,0.0,-26.277304347826067,128974,completed,,172.92129349708557,logs\backtest_results\EUR-USD_20251105_104645_020389,12,-0.041,96
99,30,50,0.35,35,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-6643.12,-0.041,0.39308176100628933,0.0,318,494.6585600000001,-354.7950259067357,0.0,-20.890314465408736,150675,completed,,179.46080017089844,logs\backtest_results\EUR-USD_20251105_104959_470021,8,-0.041,97
155,20,200,0.35,35,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-4443.83,-0.041,0.3932038834951456,0.0,206,494.65370370370385,-356.0862400000003,0.0,-21.571990291262242,13978,completed,,106.15142273902893,logs\backtest_results\EUR-USD_20251105_105854_899571,10,-0.041,98
229,30,100,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-5191.2,-0.041,0.3157894736842105,0.0,266,494.5057142857145,-256.7564835164838,0.0,-19.515789473684347,10523,completed,,106.7273097038269,logs\backtest_results\EUR-USD_20251105_110744_176908,14,-0.041,99
74,10,200,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-6791.01,-0.042,0.23310810810810811,0.0,296,745.2334782608694,-256.4410572687224,0.0,-22.9426013513513,130419,completed,,169.4461691379547,logs\backtest_results\EUR-USD_20251105_104411_917322,17,-0.042,100
134,10,100,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-6429.31,-0.042,0.23015873015873015,0.0,252,745.070172413793,-255.89371134020635,0.0,-25.513134920635082,20481,completed,,117.58893752098083,logs\backtest_results\EUR-USD_20251105_105553_643806,17,-0.042,101
156,20,200,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-4541.78,-0.043,0.296969696969697,0.0,165,743.6046938775511,-353.26215517241405,0.0,-27.52593939393954,16618,completed,,107.886314868927,logs\backtest_results\EUR-USD_20251105_105856_735931,13,-0.043,102
118,42,100,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-7176.99,-0.044,0.23300970873786409,0.0,309,745.4154166666665,-256.73797468354405,0.0,-23.22650485436877,136245,completed,,160.28656101226807,logs\backtest_results\EUR-USD_20251105_105348_012115,18,-0.044,103
152,20,100,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-5385.01,-0.044,0.29444444444444445,0.0,180,746.1066037735848,-353.76897637795304,0.0,-29.91672222222243,22917,completed,,108.64560532569885,logs\backtest_results\EUR-USD_20251105_105852_765826,8,-0.044,104
82,20,50,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-7682.65,-0.045,0.23270440251572327,0.0,318,741.4422972972969,-256.3499180327868,0.0,-24.159276729559764,150039,completed,,170.8113055229187,logs\backtest_results\EUR-USD_20251105_104642_412419,17,-0.045,105
105,30,200,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-7365.38,-0.045,0.31420765027322406,0.0,366,495.5172173913045,-256.37394422310774,0.0,-20.12398907103831,119475,completed,,171.3867290019989,logs\backtest_results\EUR-USD_20251105_105112_501930,12,-0.045,106
146,20,50,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-6728.32,-0.045,0.23161764705882354,0.0,272,745.0503174603173,-256.77746411483264,0.0,-24.73647058823538,24546,completed,,110.54636931419373,logs\backtest_results\EUR-USD_20251105_105723_671432,19,-0.045,107
169,30,200,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-5203.96,-0.045,0.3143939393939394,0.0,264,494.35313253012083,-255.4434806629836,0.0,-19.711969696969692,10463,completed,,106.48002743721008,logs\backtest_results\EUR-USD_20251105_110041_998648,10,-0.045,108
75,10,200,0.35,35,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-7302.61,-0.046,0.3885135135135135,0.0,296,494.7967826086957,-354.71955801104974,0.0,-24.670979729729755,127645,completed,,172.08140873908997,logs\backtest_results\EUR-USD_20251105_104420_623049,6,-0.046,109
138,10,200,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-5706.04,-0.046,0.2311111111111111,0.0,225,742.9284615384615,-256.2908670520233,0.0,-25.360177777777963,15020,completed,,111.17924046516418,logs\backtest_results\EUR-USD_20251105_105704_306310,10,-0.046,110
184,42,100,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-5416.55,-0.046,0.29444444444444445,0.0,180,746.3650943396226,-354.12519685039376,0.0,-30.09194444444447,21599,completed,,105.17513370513916,logs\backtest_results\EUR-USD_20251105_110228_733307,10,-0.046,111
210,20,50,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-6036.6,-0.046,0.23170731707317074,0.0,246,744.607192982456,-256.5037566137566,0.0,-24.539024390243917,17298,completed,,104.87014555931091,logs\backtest_results\EUR-USD_20251105_110455_774612,22,-0.046,112
94,20,270,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-7687.14,-0.047,0.22916666666666666,0.0,288,745.8327272727274,-256.3608108108108,0.0,-26.691458333333305,123181,completed,,175.90480065345764,logs\backtest_results\EUR-USD_20251105_104940_146572,18,-0.047,113
224,20,270,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-4072.57,-0.047,0.29411764705882354,0.0,136,745.1057500000001,-352.88333333333304,0.0,-29.94536764705857,8214,completed,,109.80120182037354,logs\backtest_results\EUR-USD_20251105_110645_657179,11,-0.047,114
97,30,50,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-8673.74,-0.048,0.3127962085308057,0.0,422,495.16833333333324,-255.29641379310328,0.0,-20.553886255924084,145796,completed,,179.3585605621338,logs\backtest_results\EUR-USD_20251105_104948_657884,16,-0.048,115
126,42,270,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-7649.21,-0.048,0.22857142857142856,0.0,280,745.9168749999998,-256.42541666666665,0.0,-27.318607142857203,121639,completed,,167.52580761909485,logs\backtest_results\EUR-USD_20251105_105517_161469,16,-0.048,116
204,10,200,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-5008.14,-0.05,0.2922077922077922,0.0,154,744.5237777777779,-353.3184403669724,0.0,-32.52038961038958,10992,completed,,99.96152544021606,logs\backtest_results\EUR-USD_20251105_110423_501942,11,-0.05,117
216,20,100,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-5906.5,-0.05,0.292817679558011,0.0,181,744.5537735849053,-354.436328125,0.0,-32.63259668508296,14495,completed,,108.1395435333252,logs\backtest_results\EUR-USD_20251105_110559_395656,13,-0.05,118
18,20,50,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-8607.4,-0.051,0.23076923076923078,0.0,338,744.5235897435896,-256.4624615384615,0.0,-25.46568047337279,401633,completed,,280.76937222480774,logs\backtest_results\EUR-USD_20251105_103054_861889,23,-0.051,119
101,30,100,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-8596.64,-0.051,0.31265508684863524,0.0,403,495.21476190476204,-256.29494584837533,0.0,-21.331612903225675,132562,completed,,188.66109657287598,logs\backtest_results\EUR-USD_20251105_105030_525713,16,-0.051,120
54,42,100,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-8489.25,-0.052,0.22981366459627328,0.0,322,744.5259459459459,-256.38778225806436,0.0,-26.364130434782517,333563,completed,,296.0524835586548,logs\backtest_results\EUR-USD_20251105_104049_929604,23,-0.052,121
137,10,200,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-6024.25,-0.052,0.3129496402877698,0.0,278,493.40712643678194,-256.28623036649236,0.0,-21.669964028777,11135,completed,,116.95094776153564,logs\backtest_results\EUR-USD_20251105_105707_688431,10,-0.052,122
206,10,270,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-4834.69,-0.052,0.22674418604651161,0.0,172,745.1435897435899,-254.85180451127815,0.0,-28.108662790697622,7847,completed,,101.18372535705566,logs\backtest_results\EUR-USD_20251105_110430_474888,12,-0.052,123
85,20,100,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-9417.34,-0.053,0.3106796116504854,0.0,412,495.3789062500001,-256.42901408450683,0.0,-22.857621359223153,134490,completed,,181.87366795539856,logs\backtest_results\EUR-USD_20251105_104714_616695,16,-0.053,124
106,30,200,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-8338.14,-0.054,0.22789115646258504,0.0,294,745.2565671641792,-256.69748898678404,0.0,-28.361020408163157,129524,completed,,167.60634469985962,logs\backtest_results\EUR-USD_20251105_105223_698317,15,-0.054,125
116,42,50,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-7713.82,-0.054,0.29411764705882354,0.0,238,744.4511428571428,-356.1035714285713,0.0,-32.411008403361215,147757,completed,,165.34548592567444,logs\backtest_results\EUR-USD_20251105_105314_576596,13,-0.054,126
200,10,100,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-6238.83,-0.055,0.2897727272727273,0.0,176,744.6219607843137,-353.7163999999999,0.0,-35.44789772727264,15681,completed,,101.44267916679382,logs\backtest_results\EUR-USD_20251105_110410_328044,14,-0.055,127
122,42,200,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-8617.9,-0.056,0.22569444444444445,0.0,288,745.0435384615383,-255.8104484304933,0.0,-29.92326388888895,128655,completed,,164.25665736198425,logs\backtest_results\EUR-USD_20251105_105508_098276,16,-0.056,128
170,30,200,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-6471.48,-0.056,0.22580645161290322,0.0,217,744.6414285714287,-255.70779761904782,0.0,-29.822488479262784,13503,completed,,107.2428126335144,logs\backtest_results\EUR-USD_20251105_110044_103380,10,-0.056,129
67,10,50,0.35,35,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-9260.12,-0.057,0.38390092879256965,0.0,323,494.69951612903213,-354.7882412060299,0.0,-28.66910216718258,153458,completed,,164.6762535572052,logs\backtest_results\EUR-USD_20251105_104341_741135,11,-0.057,130
171,30,200,0.35,35,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-5586.11,-0.057,0.385,0.0,200,494.7084415584418,-355.11105691056923,0.0,-27.930549999999972,13965,completed,,106.68173503875732,logs\backtest_results\EUR-USD_20251105_110043_771528,10,-0.057,131
244,42,50,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-7175.63,-0.057,0.29,0.0,200,744.5505172413791,-354.64478873239455,0.0,-35.87815000000018,17544,completed,,103.70930409431458,logs\backtest_results\EUR-USD_20251105_110928_897544,8,-0.057,132
178,42,50,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-8538.35,-0.058,0.22426470588235295,0.0,272,745.4290163934423,-255.96928909952604,0.0,-31.39099264705885,23637,completed,,109.04269170761108,logs\backtest_results\EUR-USD_20251105_110125_547686,17,-0.058,133
186,42,200,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-6496.53,-0.058,0.22535211267605634,0.0,213,743.8745833333334,-255.7727878787881,0.0,-30.500140845070586,13078,completed,,105.54479789733887,logs\backtest_results\EUR-USD_20251105_110229_791151,10,-0.058,134
29,20,270,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-10827.58,-0.059,0.30787037037037035,0.0,432,495.1698496240606,-256.4721404682273,0.0,-25.063842592592373,303598,completed,,296.72909712791443,logs\backtest_results\EUR-USD_20251105_103114_947584,12,-0.059,135
149,20,100,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-7393.6,-0.059,0.3079470198675497,0.0,302,495.38010752688194,-255.80837320574165,0.0,-24.482119205297934,17811,completed,,112.06217885017395,logs\backtest_results\EUR-USD_20251105_105748_473310,15,-0.059,136
37,30,100,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-11957.23,-0.06,0.3065217391304348,0.0,460,495.21510638297883,-256.3716614420063,0.0,-25.993978260869543,329696,completed,,292.1242039203644,logs\backtest_results\EUR-USD_20251105_103542_688842,16,-0.06,137
68,10,50,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-8512.19,-0.06,0.29098360655737704,0.0,244,744.5714084507041,-354.7789595375722,0.0,-34.88602459016395,158750,completed,,165.00107979774475,logs\backtest_results\EUR-USD_20251105_104343_090453,13,-0.06,138
57,42,200,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-10533.63,-0.062,0.30823529411764705,0.0,425,495.15503816793904,-256.45897959183657,0.0,-24.785011764705747,307501,completed,,298.8663833141327,logs\backtest_results\EUR-USD_20251105_104100_703064,12,-0.062,139
154,20,200,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-7089.1,-0.062,0.2242152466367713,0.0,223,743.5204000000001,-255.86774566474014,0.0,-31.789686098654876,14257,completed,,109.12074661254883,logs\backtest_results\EUR-USD_20251105_105856_914275,10,-0.062,140
193,10,50,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-8290.38,-0.062,0.3079268292682927,0.0,328,494.7733663366338,-256.66295154185,0.0,-25.27554878048765,16267,completed,,104.04177784919739,logs\backtest_results\EUR-USD_20251105_110309_962343,13,-0.062,141
40,30,100,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-8478.68,-0.063,0.2911392405063291,0.0,237,744.7075362318841,-356.3303571428572,0.0,-35.77502109704647,349859,completed,,296.2843601703644,logs\backtest_results\EUR-USD_20251105_103551_861704,13,-0.063,142
145,20,50,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-8633.46,-0.063,0.3076923076923077,0.0,338,494.5444230769232,-256.6926495726496,0.0,-25.54278106508872,23245,completed,,116.15033841133118,logs\backtest_results\EUR-USD_20251105_105721_567700,16,-0.063,143
209,20,50,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-7387.95,-0.063,0.3089700996677741,0.0,301,494.53451612903234,-256.6329807692306,0.0,-24.544684385381892,15468,completed,,104.68472456932068,logs\backtest_results\EUR-USD_20251105_110455_102590,22,-0.063,144
88,20,100,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-9163.71,-0.064,0.2892561983471074,0.0,242,745.1780000000001,-356.54749999999996,0.0,-37.86657024793387,141813,completed,,177.0499300956726,logs\backtest_results\EUR-USD_20251105_104812_345489,11,-0.064,145
111,30,270,0.35,35,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,2-MINUTE-MID-EXTERNAL,-8444.68,-0.064,0.3821428571428571,0.0,280,495.1862616822431,-355.084450867052,0.0,-30.159571428571383,118828,completed,,168.4959626197815,logs\backtest_results\EUR-USD_20251105_105229_171205,10,-0.064,146
148,20,50,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-8360.14,-0.064,0.2889908256880734,0.0,218,745.2549206349202,-356.8464516129033,0.0,-38.3492660550461,26755,completed,,111.23839521408081,logs\backtest_results\EUR-USD_20251105_105744_875017,23,-0.064,147
161,30,50,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,5-MINUTE-MID-EXTERNAL,-8059.71,-0.064,0.30670926517571884,0.0,313,494.49020833333344,-255.90216589861743,0.0,-25.74987220447277,22838,completed,,113.45255732536316,logs\backtest_results\EUR-USD_20251105_105917_035205,14,-0.064,148
225,30,50,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-7618.49,-0.064,0.3076923076923077,0.0,299,494.54043478260894,-256.6000483091788,0.0,-25.479899665551805,14934,completed,,109.18801522254944,logs\backtest_results\EUR-USD_20251105_110644_858063,14,-0.064,149
214,20,100,0.35,25,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-7732.69,-0.066,0.22123893805309736,0.0,226,744.5452,-255.45426136363633,0.0,-34.21544247787608,12659,completed,,105.31122493743896,logs\backtest_results\EUR-USD_20251105_110555_422775,12,-0.066,150
231,30,100,0.35,35,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-6807.61,-0.066,0.38095238095238093,0.0,210,494.1460000000002,-356.456076923077,0.0,-32.41719047619046,12714,completed,,105.6721920967102,logs\backtest_results\EUR-USD_20251105_110745_101629,8,-0.066,151
245,42,100,0.35,25,50,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,15-MINUTE-MID-EXTERNAL,-7745.9,-0.067,0.30434782608695654,0.0,276,494.61119047619076,-256.73562500000025,0.0,-28.064855072463846,10125,completed,,103.8173520565033,logs\backtest_results\EUR-USD_20251105_110929_630943,14,-0.067,152
20,20,50,0.35,35,75,22,12,True,10,0.0,True,18,3,30,65,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-9507.14,-0.069,0.2874493927125506,0.0,247,744.5142253521126,-354.36164772727284,0.0,-38.49044534412969,431437,completed,,278.4027509689331,logs\backtest_results\EUR-USD_20251105_103050_210803,13,-0.069,153
