trader_id,strategy_id,instrument_id,venue_order_id,account_id,trade_id,position_id,order_side,order_type,last_qty,last_px,currency,commission,liquidity_side,event_id,ts_event,ts_init,info,reconciliation
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-001,IDEALPRO-001,IDEALPRO-1-030,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,BUY,MARKET,0.01,1.17358,USD,0.00 USD,TAKER,a94673cd-bba2-4f61-810e-a84acb5d7f1c,2025-10-01 00:28:00+00:00,2025-10-01 00:28:00+00:00,{},False
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-001,IDEALPRO-001,IDEALPRO-1-031,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,BUY,MARKET,99999.99,1.17359,USD,2.35 USD,TAKER,2becc6ab-5e47-4783-b2a5-9d8306e4789f,2025-10-01 00:28:00+00:00,2025-10-01 00:28:00+00:00,{},False
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-004,IDEALPRO-001,IDEALPRO-1-148,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,SELL,MARKET,0.01,1.17349,USD,0.00 USD,TAKER,b582d377-94f1-4777-9173-98a16abd2626,2025-10-01 02:24:00+00:00,2025-10-01 02:24:00+00:00,{},False
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-004,IDEALPRO-001,IDEALPRO-1-149,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,SELL,MARKET,99999.99,1.17348,USD,2.35 USD,TAKER,bf13a9ef-bbcc-4380-99a4-85f3a5f939e9,2025-10-01 02:24:00+00:00,2025-10-01 02:24:00+00:00,{},False
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-005,IDEALPRO-001,IDEALPRO-1-192,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,BUY,MARKET,0.01,1.17385,USD,0.00 USD,TAKER,9c48c54f-679d-4b08-975f-886e41aa70d3,2025-10-01 03:06:00+00:00,2025-10-01 03:06:00+00:00,{},False
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-005,IDEALPRO-001,IDEALPRO-1-193,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,BUY,MARKET,99999.99,1.17386,USD,2.35 USD,TAKER,e04f4c1c-c865-48b8-8d65-6a579dd8e04a,2025-10-01 03:06:00+00:00,2025-10-01 03:06:00+00:00,{},False
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-008,IDEALPRO-001,IDEALPRO-1-474,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,SELL,MARKET,0.01,1.17480,USD,0.00 USD,TAKER,c0037bdd-fdba-427e-88cb-4d4c043addce,2025-10-01 07:46:00+00:00,2025-10-01 07:46:00+00:00,{},False
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-008,IDEALPRO-001,IDEALPRO-1-475,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,SELL,MARKET,99999.99,1.17479,USD,2.35 USD,TAKER,72a480ba-4aae-42aa-9004-ecaff89f7865,2025-10-01 07:46:00+00:00,2025-10-01 07:46:00+00:00,{},False
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-009,IDEALPRO-001,IDEALPRO-1-537,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,BUY,MARKET,0.01,1.17584,USD,0.00 USD,TAKER,b55df126-c14b-41e9-bd58-e39c1c31e32f,2025-10-01 08:47:00+00:00,2025-10-01 08:47:00+00:00,{},False
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-009,IDEALPRO-001,IDEALPRO-1-538,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,BUY,MARKET,99999.99,1.17585,USD,2.35 USD,TAKER,8d4dbade-c053-4826-8a78-8f776fa0e8f3,2025-10-01 08:47:00+00:00,2025-10-01 08:47:00+00:00,{},False
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-012,IDEALPRO-001,IDEALPRO-1-555,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,SELL,MARKET,0.01,1.17503,USD,0.00 USD,TAKER,8510ac62-31a3-4fdf-a76a-4441d429a17d,2025-10-01 09:03:00+00:00,2025-10-01 09:03:00+00:00,{},False
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-012,IDEALPRO-001,IDEALPRO-1-556,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,SELL,MARKET,99999.99,1.17502,USD,2.35 USD,TAKER,c17d3758-e787-44d1-b3d4-43cb8790c19c,2025-10-01 09:03:00+00:00,2025-10-01 09:03:00+00:00,{},False
