hour_EST,Monday,Tuesday,Wednesday,Thursday,Friday,Sunday
0,0.0,72.22222222222221,65.0,69.23076923076923,58.333333333333336,0.0
1,64.0,0.0,44.44444444444444,0.0,60.71428571428571,0.0
2,73.91304347826086,0.0,0.0,66.66666666666666,0.0,0.0
3,45.714285714285715,66.66666666666666,65.51724137931035,0.0,62.16216216216216,0.0
4,58.82352941176471,64.0,67.85714285714286,0.0,0.0,0.0
5,0.0,62.5,0.0,63.63636363636363,67.85714285714286,0.0
6,63.33333333333333,54.54545454545454,66.66666666666666,57.89473684210527,47.368421052631575,0.0
7,57.89473684210527,75.0,58.82352941176471,0.0,0.0,0.0
8,66.66666666666666,55.00000000000001,0.0,47.22222222222222,0.0,0.0
9,53.333333333333336,0.0,0.0,71.875,68.96551724137932,0.0
10,62.06896551724138,56.52173913043478,64.70588235294117,76.47058823529412,0.0,0.0
11,60.0,0.0,0.0,62.5,65.51724137931035,0.0
12,0.0,62.5,70.0,0.0,66.66666666666666,0.0
13,61.29032258064516,50.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,64.51612903225806,0.0,0.0
15,62.96296296296296,0.0,0.0,71.42857142857143,0.0,0.0
16,75.0,63.888888888888886,60.0,0.0,55.172413793103445,0.0
17,0.0,0.0,53.333333333333336,72.0,0.0,66.66666666666666
18,70.0,66.66666666666666,84.61538461538461,0.0,0.0,61.66666666666667
19,63.63636363636363,58.82352941176471,62.96296296296296,66.66666666666666,0.0,74.28571428571429
20,66.66666666666666,0.0,56.75675675675676,0.0,0.0,0.0
21,65.78947368421053,0.0,0.0,56.666666666666664,0.0,0.0
22,55.172413793103445,64.51612903225806,0.0,75.0,0.0,66.66666666666666
23,0.0,65.38461538461539,75.0,62.5,0.0,0.0
