timestamp,open,high,low,close,volume,hl2
2026-01-23 17:00:00+00:00,1.17707,1.17843,1.17692,1.17833,0.0,1.177675
2026-01-23 17:15:00+00:00,1.17833,1.17937,1.17802,1.17928,0.0,1.178695
2026-01-23 17:30:00+00:00,1.17928,1.17989,1.17826,1.17859,0.0,1.179075
2026-01-23 17:45:00+00:00,1.17859,1.17982,1.17853,1.17944,0.0,1.179175
2026-01-23 18:00:00+00:00,1.17944,1.17955,1.1778,1.17783,0.0,1.1786750000000001
2026-01-23 18:15:00+00:00,1.17783,1.17931,1.17772,1.17906,0.0,1.178515
2026-01-23 18:30:00+00:00,1.17906,1.17907,1.17857,1.17888,0.0,1.17882
2026-01-23 18:45:00+00:00,1.17888,1.17924,1.1785,1.17921,0.0,1.17887
2026-01-23 19:00:00+00:00,1.17921,1.18009,1.17916,1.1799,0.0,1.1796250000000001
2026-01-23 19:15:00+00:00,1.1799,1.18008,1.17929,1.17964,0.0,1.179685
2026-01-23 19:30:00+00:00,1.17964,1.1799,1.17955,1.17982,0.0,1.179725
2026-01-23 19:45:00+00:00,1.17982,1.18151,1.17965,1.18118,0.0,1.18058
2026-01-23 20:00:00+00:00,1.18118,1.18166,1.18101,1.18159,0.0,1.1813349999999998
2026-01-23 20:15:00+00:00,1.18159,1.18266,1.18158,1.18223,0.0,1.18212
2026-01-23 20:30:00+00:00,1.18223,1.18223,1.18131,1.18182,0.0,1.18177
2026-01-23 20:45:00+00:00,1.18182,1.18239,1.1815,1.18213,0.0,1.181945
2026-01-23 21:00:00+00:00,1.18213,1.18317,1.1821,1.18289,0.0,1.1826349999999999
2026-01-23 21:15:00+00:00,1.18289,1.18338,1.18251,1.18294,0.0,1.1829450000000001
2026-01-23 21:30:00+00:00,1.18294,1.18321,1.18218,1.18264,0.0,1.182695
2026-01-23 21:45:00+00:00,1.18264,1.18304,1.18215,1.18215,0.0,1.182595
2026-01-25 22:15:00+00:00,1.18568,1.18626,1.18546,1.18616,0.0,1.18586
2026-01-25 22:30:00+00:00,1.18616,1.18722,1.18606,1.18705,0.0,1.18664
2026-01-25 22:45:00+00:00,1.18705,1.18924,1.18704,1.18899,0.0,1.1881400000000002
2026-01-25 23:00:00+00:00,1.18899,1.1895,1.18712,1.18944,0.0,1.18831
2026-01-25 23:15:00+00:00,1.18944,1.18978,1.18621,1.18652,0.0,1.187995
2026-01-25 23:30:00+00:00,1.18652,1.18685,1.18595,1.18661,0.0,1.1864
2026-01-25 23:45:00+00:00,1.18661,1.18667,1.18545,1.18603,0.0,1.18606
2026-01-26 00:00:00+00:00,1.18603,1.18603,1.18444,1.18493,0.0,1.185235
2026-01-26 00:15:00+00:00,1.18493,1.18556,1.18445,1.18538,0.0,1.1850049999999999
2026-01-26 00:30:00+00:00,1.18538,1.1857,1.18471,1.18554,0.0,1.1852049999999998
2026-01-26 00:45:00+00:00,1.18554,1.18633,1.18548,1.18612,0.0,1.185905
2026-01-26 01:00:00+00:00,1.18612,1.18659,1.18548,1.1859,0.0,1.186035
2026-01-26 01:15:00+00:00,1.1859,1.18613,1.18561,1.18589,0.0,1.18587
2026-01-26 01:30:00+00:00,1.18589,1.18674,1.18555,1.18643,0.0,1.186145
2026-01-26 01:45:00+00:00,1.18643,1.18692,1.18573,1.18578,0.0,1.186325
2026-01-26 02:00:00+00:00,1.18578,1.18762,1.18559,1.18748,0.0,1.186605
2026-01-26 02:15:00+00:00,1.18748,1.18748,1.1865,1.18722,0.0,1.1869900000000002
2026-01-26 02:30:00+00:00,1.18722,1.18765,1.18716,1.1873,0.0,1.187405
2026-01-26 02:45:00+00:00,1.1873,1.1873,1.18646,1.18676,0.0,1.18688
2026-01-26 03:00:00+00:00,1.18676,1.18677,1.18617,1.18623,0.0,1.18647
2026-01-26 03:15:00+00:00,1.18623,1.18636,1.18582,1.1862,0.0,1.18609
2026-01-26 03:30:00+00:00,1.1862,1.18649,1.18605,1.18625,0.0,1.18627
2026-01-26 03:45:00+00:00,1.18625,1.18662,1.18592,1.18623,0.0,1.18627
2026-01-26 04:00:00+00:00,1.18623,1.18674,1.18555,1.18674,0.0,1.186145
2026-01-26 04:15:00+00:00,1.18674,1.18694,1.18607,1.18612,0.0,1.186505
2026-01-26 04:30:00+00:00,1.18612,1.18633,1.18576,1.18622,0.0,1.186045
2026-01-26 04:45:00+00:00,1.18622,1.18649,1.18586,1.18592,0.0,1.186175
2026-01-26 05:00:00+00:00,1.18592,1.18623,1.18582,1.18593,0.0,1.1860249999999999
2026-01-26 05:15:00+00:00,1.18593,1.18698,1.18579,1.18678,0.0,1.186385
2026-01-26 05:30:00+00:00,1.18678,1.18678,1.18638,1.18656,0.0,1.18658
2026-01-26 05:45:00+00:00,1.18656,1.18672,1.1863,1.18651,0.0,1.18651
2026-01-26 06:00:00+00:00,1.18651,1.18657,1.18508,1.18526,0.0,1.185825
2026-01-26 06:15:00+00:00,1.18526,1.18583,1.18511,1.18575,0.0,1.18547
2026-01-26 06:30:00+00:00,1.18575,1.18629,1.18573,1.18606,0.0,1.18601
2026-01-26 06:45:00+00:00,1.18606,1.18626,1.18517,1.18517,0.0,1.185715
2026-01-26 07:00:00+00:00,1.18517,1.18625,1.18506,1.18546,0.0,1.1856550000000001
2026-01-26 07:15:00+00:00,1.18546,1.18629,1.18537,1.18607,0.0,1.1858300000000002
2026-01-26 07:30:00+00:00,1.18607,1.18613,1.18464,1.18485,0.0,1.185385
2026-01-26 07:45:00+00:00,1.18485,1.18489,1.18366,1.1839,0.0,1.184275
2026-01-26 08:00:00+00:00,1.1839,1.18486,1.18385,1.1843,0.0,1.184355
2026-01-26 08:15:00+00:00,1.1843,1.18482,1.18382,1.18473,0.0,1.18432
2026-01-26 08:30:00+00:00,1.18473,1.18598,1.18471,1.18485,0.0,1.1853449999999999
2026-01-26 08:45:00+00:00,1.18485,1.18573,1.18478,1.18535,0.0,1.185255
2026-01-26 09:00:00+00:00,1.18535,1.18562,1.18457,1.18458,0.0,1.185095
2026-01-26 09:15:00+00:00,1.18458,1.18598,1.18419,1.18596,0.0,1.185085
2026-01-26 09:30:00+00:00,1.18596,1.18676,1.18582,1.18669,0.0,1.18629
2026-01-26 09:45:00+00:00,1.18669,1.18669,1.186,1.18637,0.0,1.186345
2026-01-26 10:00:00+00:00,1.18637,1.18654,1.18566,1.18588,0.0,1.1861
2026-01-26 10:15:00+00:00,1.18588,1.18647,1.18576,1.18626,0.0,1.186115
2026-01-26 10:30:00+00:00,1.18626,1.18636,1.18535,1.18595,0.0,1.185855
2026-01-26 10:45:00+00:00,1.18595,1.18617,1.18547,1.18607,0.0,1.18582
2026-01-26 11:00:00+00:00,1.18607,1.18608,1.18534,1.18543,0.0,1.18571
2026-01-26 11:15:00+00:00,1.18543,1.18565,1.18492,1.18518,0.0,1.185285
2026-01-26 11:30:00+00:00,1.18518,1.18565,1.18487,1.18558,0.0,1.18526
2026-01-26 11:45:00+00:00,1.18558,1.18579,1.18542,1.18559,0.0,1.1856049999999998
2026-01-26 12:00:00+00:00,1.18559,1.18573,1.18538,1.18545,0.0,1.185555
2026-01-26 12:15:00+00:00,1.18545,1.18555,1.18477,1.18487,0.0,1.1851600000000002
2026-01-26 12:30:00+00:00,1.18487,1.18514,1.1845,1.18452,0.0,1.1848200000000002
2026-01-26 12:45:00+00:00,1.18452,1.18463,1.18403,1.18422,0.0,1.18433
2026-01-26 13:00:00+00:00,1.18422,1.18435,1.18351,1.18397,0.0,1.1839300000000001
2026-01-26 13:15:00+00:00,1.18397,1.18477,1.18373,1.1847,0.0,1.18425
2026-01-26 13:30:00+00:00,1.1847,1.185,1.18443,1.1847,0.0,1.1847150000000002
2026-01-26 13:45:00+00:00,1.1847,1.18568,1.18455,1.18561,0.0,1.1851150000000001
2026-01-26 14:00:00+00:00,1.18561,1.18585,1.18527,1.18572,0.0,1.1855600000000002
2026-01-26 14:15:00+00:00,1.18572,1.18677,1.18546,1.1867,0.0,1.186115
2026-01-26 14:30:00+00:00,1.1867,1.18729,1.18657,1.18696,0.0,1.1869299999999998
2026-01-26 14:45:00+00:00,1.18696,1.18796,1.18694,1.18789,0.0,1.1874500000000001
2026-01-26 15:00:00+00:00,1.18789,1.18799,1.18705,1.18738,0.0,1.1875200000000001
2026-01-26 15:15:00+00:00,1.18738,1.188,1.18714,1.18798,0.0,1.18757
2026-01-26 15:30:00+00:00,1.18798,1.18883,1.1878,1.18845,0.0,1.188315
2026-01-26 15:45:00+00:00,1.18845,1.18969,1.18844,1.18955,0.0,1.1890649999999998
2026-01-26 16:00:00+00:00,1.18955,1.19071,1.18898,1.18904,0.0,1.189845
2026-01-26 16:15:00+00:00,1.18904,1.18904,1.188,1.18833,0.0,1.18852
2026-01-26 16:30:00+00:00,1.18833,1.18879,1.1881,1.18854,0.0,1.188445
2026-01-26 16:45:00+00:00,1.18854,1.18903,1.18831,1.1886,0.0,1.1886700000000001
2026-01-26 17:00:00+00:00,1.1886,1.18894,1.1883,1.18888,0.0,1.18862
2026-01-26 17:15:00+00:00,1.18888,1.18915,1.18774,1.18778,0.0,1.188445
2026-01-26 17:30:00+00:00,1.18778,1.18812,1.18754,1.18784,0.0,1.18783
2026-01-26 17:45:00+00:00,1.18784,1.18795,1.18748,1.18789,0.0,1.187715
2026-01-26 18:00:00+00:00,1.18789,1.18888,1.18782,1.1885,0.0,1.18835
2026-01-26 18:15:00+00:00,1.1885,1.18904,1.18831,1.18857,0.0,1.188675
2026-01-26 18:30:00+00:00,1.18857,1.18866,1.18796,1.18799,0.0,1.18831
2026-01-26 18:45:00+00:00,1.18799,1.18833,1.18789,1.18789,0.0,1.18811
2026-01-26 19:00:00+00:00,1.18789,1.18792,1.18731,1.18748,0.0,1.187615
2026-01-26 19:15:00+00:00,1.18748,1.18757,1.18714,1.18731,0.0,1.1873550000000002
2026-01-26 19:30:00+00:00,1.18731,1.18758,1.18708,1.18753,0.0,1.18733
2026-01-26 19:45:00+00:00,1.18753,1.18816,1.18732,1.18792,0.0,1.18774
2026-01-26 20:00:00+00:00,1.18792,1.18837,1.18774,1.18824,0.0,1.1880549999999999
2026-01-26 20:15:00+00:00,1.18824,1.18834,1.18807,1.1882,0.0,1.188205
2026-01-26 20:30:00+00:00,1.1882,1.18831,1.18796,1.18799,0.0,1.188135
2026-01-26 20:45:00+00:00,1.18799,1.18829,1.18799,1.18826,0.0,1.1881400000000002
2026-01-26 21:00:00+00:00,1.18826,1.18864,1.18792,1.18793,0.0,1.18828
2026-01-26 21:15:00+00:00,1.18793,1.18793,1.18758,1.18763,0.0,1.1877550000000001
2026-01-26 21:30:00+00:00,1.18763,1.18763,1.1874,1.18755,0.0,1.1875149999999999
2026-01-26 21:45:00+00:00,1.18755,1.18807,1.18745,1.18807,0.0,1.18776
2026-01-26 22:15:00+00:00,1.18762,1.18795,1.18758,1.18795,0.0,1.1877650000000002
2026-01-26 22:30:00+00:00,1.18795,1.18795,1.18779,1.1878,0.0,1.18787
2026-01-26 22:45:00+00:00,1.1878,1.18791,1.18764,1.18783,0.0,1.187775
2026-01-26 23:00:00+00:00,1.18783,1.18823,1.18779,1.18779,0.0,1.1880099999999998
2026-01-26 23:15:00+00:00,1.18779,1.1878,1.1876,1.18774,0.0,1.1877
2026-01-26 23:30:00+00:00,1.18774,1.18779,1.18737,1.18775,0.0,1.18758
2026-01-26 23:45:00+00:00,1.18775,1.18775,1.18715,1.18739,0.0,1.1874500000000001
2026-01-27 00:00:00+00:00,1.18739,1.1881,1.18725,1.18807,0.0,1.187675
2026-01-27 00:15:00+00:00,1.18807,1.18827,1.18786,1.18787,0.0,1.188065
2026-01-27 00:30:00+00:00,1.18787,1.18826,1.18786,1.18805,0.0,1.1880600000000001
2026-01-27 00:45:00+00:00,1.18805,1.18806,1.18764,1.18772,0.0,1.18785
2026-01-27 01:00:00+00:00,1.18772,1.18781,1.18734,1.18755,0.0,1.187575
2026-01-27 01:15:00+00:00,1.18755,1.18783,1.18737,1.1876,0.0,1.1876
2026-01-27 01:30:00+00:00,1.1876,1.18781,1.18744,1.18775,0.0,1.1876250000000002
2026-01-27 01:45:00+00:00,1.18775,1.18815,1.18769,1.18787,0.0,1.18792
2026-01-27 02:00:00+00:00,1.18787,1.18803,1.18763,1.18793,0.0,1.18783
2026-01-27 02:15:00+00:00,1.18793,1.18888,1.18783,1.18883,0.0,1.188355
2026-01-27 02:30:00+00:00,1.18883,1.18995,1.18881,1.18971,0.0,1.1893799999999999
2026-01-27 02:45:00+00:00,1.18971,1.18991,1.18934,1.18935,0.0,1.189625
2026-01-27 03:00:00+00:00,1.18935,1.18935,1.18852,1.18865,0.0,1.1889349999999999
2026-01-27 03:15:00+00:00,1.18865,1.18874,1.1884,1.18841,0.0,1.18857
2026-01-27 03:30:00+00:00,1.18841,1.18891,1.1884,1.18853,0.0,1.1886549999999998
2026-01-27 03:45:00+00:00,1.18853,1.18853,1.18792,1.18798,0.0,1.188225
2026-01-27 04:00:00+00:00,1.18798,1.18824,1.18768,1.18773,0.0,1.18796
2026-01-27 04:15:00+00:00,1.18773,1.18775,1.18717,1.18723,0.0,1.1874600000000002
2026-01-27 04:30:00+00:00,1.18723,1.18746,1.18701,1.18723,0.0,1.1872349999999998
2026-01-27 04:45:00+00:00,1.18723,1.18748,1.18706,1.18735,0.0,1.18727
2026-01-27 05:00:00+00:00,1.18735,1.18746,1.18728,1.18739,0.0,1.18737
2026-01-27 05:15:00+00:00,1.18739,1.18774,1.18721,1.18761,0.0,1.187475
2026-01-27 05:30:00+00:00,1.18761,1.18776,1.18738,1.18749,0.0,1.18757
2026-01-27 05:45:00+00:00,1.18749,1.18786,1.18744,1.18768,0.0,1.18765
2026-01-27 06:00:00+00:00,1.18768,1.18792,1.18755,1.18771,0.0,1.187735
2026-01-27 06:15:00+00:00,1.18771,1.18772,1.18738,1.18745,0.0,1.18755
2026-01-27 06:30:00+00:00,1.18745,1.18806,1.18732,1.18798,0.0,1.18769
2026-01-27 06:45:00+00:00,1.18798,1.18815,1.1871,1.18719,0.0,1.1876250000000002
2026-01-27 07:00:00+00:00,1.18719,1.18742,1.18695,1.18727,0.0,1.187185
2026-01-27 07:15:00+00:00,1.18727,1.18755,1.18713,1.18725,0.0,1.18734
2026-01-27 07:30:00+00:00,1.18725,1.18743,1.18701,1.18734,0.0,1.18722
2026-01-27 07:45:00+00:00,1.18734,1.18754,1.1861,1.18637,0.0,1.18682
2026-01-27 08:00:00+00:00,1.18637,1.18674,1.18568,1.18594,0.0,1.18621
2026-01-27 08:15:00+00:00,1.18594,1.18623,1.18529,1.18554,0.0,1.18576
2026-01-27 08:30:00+00:00,1.18554,1.18575,1.18504,1.18518,0.0,1.1853950000000002
2026-01-27 08:45:00+00:00,1.18518,1.18613,1.18518,1.18606,0.0,1.185655
2026-01-27 09:00:00+00:00,1.18606,1.18656,1.18589,1.18649,0.0,1.186225
2026-01-27 09:15:00+00:00,1.18649,1.18688,1.18647,1.1867,0.0,1.186675
2026-01-27 09:30:00+00:00,1.1867,1.18728,1.1867,1.18716,0.0,1.18699
2026-01-27 09:45:00+00:00,1.18716,1.18899,1.18684,1.1889,0.0,1.1879149999999998
2026-01-27 10:00:00+00:00,1.1889,1.18895,1.18742,1.18763,0.0,1.1881849999999998
2026-01-27 10:15:00+00:00,1.18763,1.18833,1.18755,1.1881,0.0,1.1879400000000002
2026-01-27 10:30:00+00:00,1.1881,1.18871,1.18777,1.18843,0.0,1.18824
2026-01-27 10:45:00+00:00,1.18843,1.189,1.1883,1.18889,0.0,1.18865
2026-01-27 11:00:00+00:00,1.18889,1.18924,1.18886,1.18908,0.0,1.18905
2026-01-27 11:15:00+00:00,1.18908,1.18915,1.18854,1.1889,0.0,1.188845
2026-01-27 11:30:00+00:00,1.1889,1.18924,1.18864,1.18866,0.0,1.18894
2026-01-27 11:45:00+00:00,1.18866,1.18972,1.1886,1.18955,0.0,1.1891600000000002
2026-01-27 12:00:00+00:00,1.18955,1.19083,1.18942,1.19066,0.0,1.190125
2026-01-27 12:15:00+00:00,1.19066,1.1933,1.19061,1.1917,0.0,1.191955
2026-01-27 12:30:00+00:00,1.1917,1.19263,1.19127,1.19229,0.0,1.19195
2026-01-27 12:45:00+00:00,1.19229,1.19343,1.19215,1.19281,0.0,1.19279
2026-01-27 13:00:00+00:00,1.19281,1.19387,1.19255,1.19277,0.0,1.19321
2026-01-27 13:15:00+00:00,1.19277,1.19324,1.19207,1.19231,0.0,1.192655
2026-01-27 13:30:00+00:00,1.19231,1.19367,1.1921,1.1931,0.0,1.192885
2026-01-27 13:45:00+00:00,1.1931,1.19338,1.19142,1.19235,0.0,1.1924000000000001
2026-01-27 14:00:00+00:00,1.19235,1.19308,1.19184,1.1927,0.0,1.19246
2026-01-27 14:15:00+00:00,1.1927,1.19348,1.19246,1.19312,0.0,1.19297
2026-01-27 14:30:00+00:00,1.19312,1.19561,1.19311,1.19448,0.0,1.19436
2026-01-27 14:45:00+00:00,1.19448,1.19468,1.1936,1.19437,0.0,1.19414
2026-01-27 15:00:00+00:00,1.19437,1.1967,1.19433,1.19666,0.0,1.1955149999999999
2026-01-27 15:15:00+00:00,1.19666,1.19726,1.19623,1.19649,0.0,1.196745
2026-01-27 15:30:00+00:00,1.19649,1.19649,1.19474,1.19508,0.0,1.195615
2026-01-27 15:45:00+00:00,1.19508,1.19619,1.19498,1.19508,0.0,1.195585
2026-01-27 16:00:00+00:00,1.19508,1.19653,1.19497,1.1964,0.0,1.19575
2026-01-27 16:15:00+00:00,1.1964,1.19747,1.19627,1.19718,0.0,1.19687
2026-01-27 16:30:00+00:00,1.19718,1.19881,1.19714,1.19874,0.0,1.197975
2026-01-27 16:45:00+00:00,1.19874,1.19902,1.19738,1.19792,0.0,1.1982
2026-01-27 17:00:00+00:00,1.19792,1.19837,1.19699,1.19717,0.0,1.19768
2026-01-27 17:15:00+00:00,1.19717,1.19728,1.19588,1.19597,0.0,1.19658
2026-01-27 17:30:00+00:00,1.19597,1.19813,1.19592,1.19809,0.0,1.197025
2026-01-27 17:45:00+00:00,1.19809,1.19826,1.19766,1.19799,0.0,1.1979600000000001
2026-01-27 18:00:00+00:00,1.19799,1.19874,1.19735,1.1974,0.0,1.198045
2026-01-27 18:15:00+00:00,1.1974,1.19792,1.19718,1.19758,0.0,1.1975500000000001
2026-01-27 18:30:00+00:00,1.19758,1.19808,1.19758,1.19765,0.0,1.1978300000000002
2026-01-27 18:45:00+00:00,1.19765,1.1986,1.19748,1.19778,0.0,1.1980400000000002
2026-01-27 19:00:00+00:00,1.19778,1.19808,1.19743,1.19772,0.0,1.197755
2026-01-27 19:15:00+00:00,1.19772,1.19787,1.19719,1.19749,0.0,1.19753
2026-01-27 19:30:00+00:00,1.19749,1.19799,1.19745,1.19782,0.0,1.19772
2026-01-27 19:45:00+00:00,1.19782,1.19782,1.19711,1.19772,0.0,1.197465
2026-01-27 20:00:00+00:00,1.19772,1.19808,1.19741,1.19795,0.0,1.197745
2026-01-27 20:15:00+00:00,1.19795,1.19912,1.1979,1.19899,0.0,1.19851
2026-01-27 20:30:00+00:00,1.19899,1.19899,1.19718,1.19846,0.0,1.1980849999999998
2026-01-27 20:45:00+00:00,1.19846,1.2083,1.19843,1.20295,0.0,1.203365
2026-01-27 21:00:00+00:00,1.20295,1.20469,1.20233,1.204,0.0,1.20351
2026-01-27 21:15:00+00:00,1.204,1.20454,1.20289,1.20423,0.0,1.2037149999999999
2026-01-27 21:30:00+00:00,1.20423,1.20498,1.203,1.20495,0.0,1.2039900000000001
2026-01-27 21:45:00+00:00,1.20495,1.20499,1.20358,1.20397,0.0,1.204285
2026-01-27 22:15:00+00:00,1.20368,1.204,1.20368,1.20397,0.0,1.20384
2026-01-27 22:30:00+00:00,1.20397,1.20437,1.20374,1.20392,0.0,1.2040549999999999
2026-01-27 22:45:00+00:00,1.20392,1.20427,1.20382,1.20419,0.0,1.2040449999999998
2026-01-27 23:00:00+00:00,1.20419,1.20458,1.2029,1.20303,0.0,1.20374
2026-01-27 23:15:00+00:00,1.20303,1.2035,1.20188,1.20195,0.0,1.20269
2026-01-27 23:30:00+00:00,1.20195,1.20288,1.20195,1.2022,0.0,1.202415
2026-01-27 23:45:00+00:00,1.2022,1.20265,1.20164,1.2023,0.0,1.202145
2026-01-28 00:00:00+00:00,1.2023,1.20231,1.20079,1.20136,0.0,1.2015500000000001
2026-01-28 00:15:00+00:00,1.20136,1.20205,1.20105,1.20121,0.0,1.2015500000000001
2026-01-28 00:30:00+00:00,1.20121,1.20236,1.20111,1.20154,0.0,1.201735
2026-01-28 00:45:00+00:00,1.20154,1.20172,1.20122,1.20152,0.0,1.20147
2026-01-28 01:00:00+00:00,1.20152,1.20161,1.2007,1.20089,0.0,1.201155
2026-01-28 01:15:00+00:00,1.20089,1.20114,1.20009,1.20039,0.0,1.200615
2026-01-28 01:30:00+00:00,1.20039,1.20072,1.19941,1.19993,0.0,1.200065
2026-01-28 01:45:00+00:00,1.19993,1.20055,1.19928,1.19929,0.0,1.1999149999999998
2026-01-28 02:00:00+00:00,1.19929,1.19983,1.19873,1.19877,0.0,1.19928
2026-01-28 02:15:00+00:00,1.19877,1.19954,1.19874,1.19941,0.0,1.1991399999999999
