hour_EST,Monday,Tuesday,Wednesday,Thursday,Friday,Sunday
0,0,13,12,8,11,0
1,16,0,10,0,16,0
2,8,0,0,24,0,0
3,25,22,18,0,25,0
4,26,15,18,0,0,0
5,0,11,0,13,21,0
6,18,15,16,12,13,0
7,8,16,9,0,0,0
8,25,11,0,25,0,0
9,9,0,0,19,18,0
10,16,14,13,12,0,0
11,20,0,0,13,19,0
12,0,21,14,0,21,0
13,25,13,0,0,0,0
14,0,0,0,22,0,0
15,17,0,0,12,0,0
16,18,25,22,0,19,0
17,0,0,11,15,0,32
18,19,19,11,0,0,56
19,11,15,24,20,0,30
20,24,0,27,0,0,0
21,26,0,0,19,0,0
22,20,24,0,20,0,21
23,0,17,21,15,0,0
