trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,trigger_price,trigger_type,expire_time_ns,trigger_instrument_id,price,is_post_only,display_qty
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-001,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-857,MARKET,SELL,100000.00,GTC,False,False,100000.00,TAKER,1.0946100000010002,0.0,['2.19 USD'],NO_TRIGGER,FILLED,OTO,OL-20240102-141500-001-MA_CROSS-1,"['O-20240102-141500-001-MA_CROSS-2', 'O-20240102-141500-001-MA_CROSS-3']",,,,,['MA_CROSS'],ea1edf26-4d9c-437c-acd5-970adf683089,1704204900000000000,1704204900000000000,,,,,,,
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-002,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-871,STOP_MARKET,BUY,100000.00,GTC,True,False,100000.00,TAKER,1.095379999999,9.999998999976611e-06,['2.19 USD'],NO_TRIGGER,FILLED,OUO,OL-20240102-141500-001-MA_CROSS-1,['O-20240102-141500-001-MA_CROSS-3'],O-20240102-141500-001-MA_CROSS-1,,,,['MA_CROSS_SL'],826845c7-13a7-4b6a-a5b7-2f1bb140ef35,1704204900000000000,1704205620000000000,1.09537,DEFAULT,,,,,
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-003,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,,LIMIT,BUY,99999.99,GTC,True,False,0.00,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,CANCELED,OUO,OL-20240102-141500-001-MA_CROSS-1,['O-20240102-141500-001-MA_CROSS-2'],O-20240102-141500-001-MA_CROSS-1,,,,['MA_CROSS_TP'],4dad0f9a-7fad-42fe-8c4e-4c773e55592f,1704204900000000000,1704205620000000000,,,,,1.09311,True,
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-004,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-4071,MARKET,BUY,100000.00,GTC,False,False,100000.00,TAKER,1.094629999999,0.0,['2.19 USD'],NO_TRIGGER,FILLED,OTO,OL-20240104-201500-001-MA_CROSS-2,"['O-20240104-201500-001-MA_CROSS-5', 'O-20240104-201500-001-MA_CROSS-6']",,,,,['MA_CROSS'],85a73fed-3981-4aaa-97e6-bbd2b51432da,1704399300000000000,1704399300000000000,,,,,,,
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-005,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-4440,STOP_MARKET,SELL,100000.00,GTC,True,False,100000.00,TAKER,1.094980000001,9.999998999976611e-06,['2.19 USD'],NO_TRIGGER,FILLED,OUO,OL-20240104-201500-001-MA_CROSS-2,['O-20240104-201500-001-MA_CROSS-6'],O-20240104-201500-001-MA_CROSS-4,,,,['MA_CROSS_SL'],0da2059d-1d16-4190-8e01-4d2a9fe46803,1704399300000000000,1704422220000000000,1.09499,DEFAULT,,,,,
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-006,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,,LIMIT,SELL,99999.99,GTC,True,False,0.00,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,CANCELED,OUO,OL-20240104-201500-001-MA_CROSS-2,['O-20240104-201500-001-MA_CROSS-5'],O-20240104-201500-001-MA_CROSS-4,,,,['MA_CROSS_TP'],e8129d87-4126-4654-94c3-dd35fbd77018,1704399300000000000,1704422220000000000,,,,,1.09588,True,
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-007,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-8005,MARKET,SELL,100000.00,GTC,False,False,100000.00,TAKER,1.094250000001,0.0,['2.19 USD'],NO_TRIGGER,FILLED,OTO,OL-20240109-143000-001-MA_CROSS-3,"['O-20240109-143000-001-MA_CROSS-8', 'O-20240109-143000-001-MA_CROSS-9']",,,,,['MA_CROSS'],55842bfc-e634-4eab-a126-349a17547428,1704810600000000000,1704810600000000000,,,,,,,
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-008,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-8013,STOP_MARKET,BUY,100000.00,GTC,True,False,100000.00,TAKER,1.0950199999990002,9.999999000198656e-06,['2.19 USD'],NO_TRIGGER,FILLED,OUO,OL-20240109-143000-001-MA_CROSS-3,['O-20240109-143000-001-MA_CROSS-9'],O-20240109-143000-001-MA_CROSS-7,,,,['MA_CROSS_SL'],1c50e427-285d-4587-8abb-d6bfd6fd15d0,1704810600000000000,1704810960000000000,1.09501,DEFAULT,,,,,
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-009,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,,LIMIT,BUY,99999.99,GTC,True,False,0.00,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,CANCELED,OUO,OL-20240109-143000-001-MA_CROSS-3,['O-20240109-143000-001-MA_CROSS-8'],O-20240109-143000-001-MA_CROSS-7,,,,['MA_CROSS_TP'],6feaa604-3603-47f9-8bed-fea5c0aa9e3f,1704810600000000000,1704810960000000000,,,,,1.09275,True,
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-010,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-9779,MARKET,BUY,100000.00,GTC,False,False,100000.00,TAKER,1.0965999999990002,0.0,['2.19 USD'],NO_TRIGGER,FILLED,OTO,OL-20240110-201500-001-MA_CROSS-4,"['O-20240110-201500-001-MA_CROSS-11', 'O-20240110-201500-001-MA_CROSS-12']",,,,,['MA_CROSS'],72e44fbe-5536-469f-8923-c291b06c026e,1704917700000000000,1704917700000000000,,,,,,,
