timestamp,bar_close_time,signal_type,action,reason,fast_sma,slow_sma
2025-01-02 10:15:00+00:00,2025-01-02 10:30:00+00:00,BUY,rejected,crossover_threshold_not_met (diff=0.29 pips < 0.39 pips threshold),1.0361973170731704,1.0361678571428572
2025-01-02 10:30:00+00:00,2025-01-02 10:45:00+00:00,BUY,rejected,"dmi_trend_mismatch (+DI=12.90 < -DI=35.32, bearish trend)",1.03617243902439,1.0361188372093022
2025-01-02 10:45:00+00:00,2025-01-02 11:00:00+00:00,BUY,rejected,"dmi_trend_mismatch (+DI=8.63 < -DI=43.19, bearish trend)",1.0360890243902436,1.0360179545454544
2025-01-02 11:00:00+00:00,2025-01-02 11:15:00+00:00,BUY,rejected,stochastic_unfavorable,1.0360375609756096,1.035953111111111
2025-01-02 11:15:00+00:00,2025-01-02 11:30:00+00:00,BUY,rejected,"dmi_trend_mismatch (+DI=16.07 < -DI=35.07, bearish trend)",1.035971463414634,1.0358717391304346
2025-01-02 11:30:00+00:00,2025-01-02 11:45:00+00:00,BUY,rejected,"dmi_trend_mismatch (+DI=24.35 < -DI=28.62, bearish trend)",1.0359058536585364,1.0357980851063828
2025-01-02 11:45:00+00:00,2025-01-02 12:00:00+00:00,BUY,rejected,stochastic_unfavorable,1.03584243902439,1.0357445833333332
2025-01-02 12:00:00+00:00,2025-01-02 12:15:00+00:00,BUY,rejected,stochastic_unfavorable,1.0357736585365853,1.0356879591836734
2025-01-02 12:15:00+00:00,2025-01-02 12:30:00+00:00,BUY,rejected,"dmi_trend_mismatch (+DI=26.11 < -DI=26.62, bearish trend)",1.0356980487804879,1.0356328
2025-01-02 12:30:00+00:00,2025-01-02 12:45:00+00:00,BUY,rejected,crossover_threshold_not_met (diff=0.33 pips < 0.39 pips threshold),1.0356036585365853,1.0355707843137254
2025-01-02 12:45:00+00:00,2025-01-02 13:00:00+00:00,SELL,rejected,crossover_threshold_not_met (diff=0.14 pips < 0.39 pips threshold),1.0354851219512196,1.0354988461538461
2025-01-06 02:30:00+00:00,2025-01-06 02:45:00+00:00,BUY,rejected,crossover_threshold_not_met (diff=0.20 pips < 0.39 pips threshold),1.0303478048780488,1.0303275124378104
2025-01-08 00:45:00+00:00,2025-01-08 01:00:00+00:00,SELL,rejected,stochastic_unfavorable,1.0356304878048783,1.0356829218106998
2025-01-08 01:00:00+00:00,2025-01-08 01:15:00+00:00,SELL,rejected,"dmi_trend_mismatch (-DI=17.53 < +DI=19.55, bullish trend)",1.0355195121951222,1.0357024691358026
2025-01-08 01:15:00+00:00,2025-01-08 01:30:00+00:00,SELL,rejected,"dmi_trend_mismatch (-DI=16.29 < +DI=26.10, bullish trend)",1.035411219512195,1.0357236625514405
2025-01-08 01:30:00+00:00,2025-01-08 01:45:00+00:00,SELL,rejected,"dmi_trend_mismatch (-DI=14.86 < +DI=33.06, bullish trend)",1.0353673170731708,1.0357455967078193
2025-01-08 01:45:00+00:00,2025-01-08 02:00:00+00:00,SELL,rejected,"dmi_trend_mismatch (-DI=13.51 < +DI=37.85, bullish trend)",1.0353026829268295,1.0357688888888892
2025-01-08 02:00:00+00:00,2025-01-08 02:15:00+00:00,SELL,rejected,"dmi_trend_mismatch (-DI=10.99 < +DI=31.72, bullish trend)",1.0352792682926832,1.035792139917696
2025-01-08 02:15:00+00:00,2025-01-08 02:30:00+00:00,SELL,rejected,stochastic_unfavorable,1.035230731707317,1.0358157201646097
