trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,SELL,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],b2b8dc5a-4557-43e2-9145-24ac4f6aaeb8,1759353960000000000,1759353960000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,BUY,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],96c57d17-4e78-42bb-af2b-9a1a2db3bcfb,1759354320000000000,1759354320000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,SELL,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],34da187a-932d-4a1d-84c7-80f211b6a29b,1759360980000000000,1759360980000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,BUY,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],685a41f6-e13e-4f56-99b4-2d2cedaa49e8,1759361460000000000,1759361460000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,SELL,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],11b72719-9010-4998-b0d2-40ac2330eff2,1759362780000000000,1759362780000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,BUY,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],30e2309a-f280-4cd6-87b1-10c1cf191bd8,1759366500000000000,1759366500000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,SELL,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],689ff809-94b7-48f0-b07e-3a21841c29b7,1759367400000000000,1759367400000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,BUY,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],0343eee7-cb1a-424c-9804-fe9eea8e741c,1759367640000000000,1759367640000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,SELL,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],009847d2-3e26-4686-ae6c-8406667ebf34,1759372020000000000,1759372020000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,BUY,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],4e0e5bc1-9377-4e81-a1aa-69fe55c82fee,1759372380000000000,1759372380000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,SELL,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],0fdd36df-ccea-4b33-a7d5-9ff4224baf46,1759372920000000000,1759372920000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,BUY,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],116b2270-af85-4afc-9ed7-525bcfad1034,1759373700000000000,1759373700000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,SELL,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],514d5d99-c8c9-4b1f-8d2c-e523129d7f3b,1759373760000000000,1759373760000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,BUY,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],dc061102-4e03-4fc6-bcbc-005375762add,1759378980000000000,1759378980000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,SELL,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],2535366c-3bce-4f21-9bf2-71487981e512,1759379460000000000,1759379460000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,BUY,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],cd7a9209-181d-4d68-811e-6bf1fda10762,1759381200000000000,1759381200000000000
