hour_EST,Monday,Tuesday,Wednesday,Thursday,Friday,Sunday
0,0,12,15,7,13,0
1,16,0,12,0,17,0
2,8,0,0,25,0,0
3,25,22,17,0,25,0
4,27,16,15,0,0,0
5,0,10,0,14,21,0
6,20,15,14,12,14,0
7,8,16,10,0,0,0
8,23,10,0,26,0,0
9,9,0,0,18,17,0
10,15,14,13,11,0,0
11,17,0,0,13,18,0
12,0,23,14,0,22,0
13,25,11,0,0,0,0
14,0,0,0,24,0,0
15,18,0,0,12,0,0
16,18,23,22,0,19,0
17,0,0,10,13,0,31
18,19,18,7,0,0,52
19,8,15,23,17,0,26
20,25,0,26,0,0,0
21,23,0,0,20,0,0
22,19,25,0,18,0,22
23,0,19,21,16,0,0
