hour_EST,Monday,Tuesday,Wednesday,Thursday,Friday,Sunday
0,0,13,17,11,12,0
1,19,0,15,0,21,0
2,23,0,0,31,0,0
3,32,25,27,0,36,0
4,32,20,23,0,0,0
5,0,14,0,19,26,0
6,27,16,24,17,15,0
7,15,19,13,0,0,0
8,27,17,0,33,0,0
9,13,0,0,25,27,0
10,29,19,16,13,0,0
11,21,0,0,23,25,0
12,0,30,26,0,20,0
13,27,18,0,0,0,0
14,0,0,0,27,0,0
15,21,0,0,14,0,0
16,17,28,32,0,24,0
17,0,0,10,22,0,28
18,16,16,7,0,0,48
19,8,14,21,20,0,21
20,26,0,27,0,0,0
21,29,0,0,28,0,0
22,21,28,0,19,0,27
23,0,20,26,19,0,0
