timestamp,bar_close_time,signal_type,action,reason,fast_sma,slow_sma
2025-01-02 05:00:00+00:00,2025-01-02 05:15:00+00:00,BUY,rejected,crossover_threshold_not_met (diff=0.65 pips < 2.0 pips threshold),1.0363304999999998,1.0362652380952382
2025-01-02 05:15:00+00:00,2025-01-02 05:30:00+00:00,BUY,rejected,crossover_threshold_not_met (diff=1.26 pips < 2.0 pips threshold),1.0364005000000003,1.036275
2025-01-02 05:30:00+00:00,2025-01-02 05:45:00+00:00,BUY,rejected,crossover_threshold_not_met (diff=1.84 pips < 2.0 pips threshold),1.0364559999999998,1.0362721739130436
2025-01-02 05:45:00+00:00,2025-01-02 06:00:00+00:00,BUY,rejected,stochastic_unfavorable,1.036515,1.0362770833333335
2025-01-02 06:00:00+00:00,2025-01-02 06:15:00+00:00,BUY,rejected,"dmi_trend_mismatch (+DI=21.15 < -DI=24.47, bearish trend)",1.0365810000000002,1.0362756000000002
2025-01-02 06:15:00+00:00,2025-01-02 06:30:00+00:00,BUY,rejected,"dmi_trend_mismatch (+DI=19.21 < -DI=22.00, bearish trend)",1.0366350000000002,1.0362719230769233
2025-01-02 06:30:00+00:00,2025-01-02 06:45:00+00:00,BUY,rejected,stochastic_unfavorable,1.0366605,1.0362744444444447
2025-01-02 06:45:00+00:00,2025-01-02 07:00:00+00:00,BUY,rejected,stochastic_unfavorable,1.0366905000000002,1.0362785714285716
2025-01-02 07:00:00+00:00,2025-01-02 07:15:00+00:00,BUY,rejected,"stochastic_crossing_too_old (bars_since_stoch_crossing=30 > max=9, stoch_crossing_direction=bullish, required_direction=bullish)",1.036728,1.0362958620689657
2025-01-02 07:15:00+00:00,2025-01-02 07:30:00+00:00,BUY,rejected,"stochastic_crossing_too_old (bars_since_stoch_crossing=45 > max=9, stoch_crossing_direction=bullish, required_direction=bullish)",1.0367545000000002,1.0363150000000003
2025-01-02 07:30:00+00:00,2025-01-02 07:45:00+00:00,BUY,rejected,"dmi_trend_mismatch (+DI=16.34 < -DI=17.25, bearish trend)",1.0367615000000001,1.036331612903226
2025-01-02 07:45:00+00:00,2025-01-02 08:00:00+00:00,BUY,rejected,"dmi_trend_mismatch (+DI=16.78 < -DI=34.62, bearish trend)",1.0367205000000002,1.0363300000000002
2025-01-02 08:00:00+00:00,2025-01-02 08:15:00+00:00,BUY,rejected,"dmi_trend_mismatch (+DI=12.07 < -DI=31.11, bearish trend)",1.0366535000000003,1.0363142424242426
2025-01-02 08:15:00+00:00,2025-01-02 08:30:00+00:00,BUY,rejected,"dmi_trend_mismatch (+DI=12.95 < -DI=34.46, bearish trend)",1.0365455000000003,1.0362723529411766
2025-01-02 08:30:00+00:00,2025-01-02 08:45:00+00:00,BUY,rejected,stochastic_unfavorable,1.0364760000000002,1.0362591428571428
2025-01-02 08:45:00+00:00,2025-01-02 09:00:00+00:00,BUY,rejected,crossover_threshold_not_met (diff=1.72 pips < 2.0 pips threshold),1.0364320000000002,1.03626
2025-01-02 09:00:00+00:00,2025-01-02 09:15:00+00:00,BUY,rejected,crossover_threshold_not_met (diff=1.14 pips < 2.0 pips threshold),1.0363745000000004,1.036260810810811
2025-01-02 09:15:00+00:00,2025-01-02 09:30:00+00:00,BUY,rejected,crossover_threshold_not_met (diff=0.69 pips < 2.0 pips threshold),1.0363285000000002,1.0362594736842106
2025-01-02 09:30:00+00:00,2025-01-02 09:45:00+00:00,BUY,rejected,crossover_threshold_not_met (diff=0.29 pips < 2.0 pips threshold),1.0362715000000002,1.0362420512820514
2025-01-02 09:45:00+00:00,2025-01-02 10:00:00+00:00,SELL,rejected,crossover_threshold_not_met (diff=0.32 pips < 2.0 pips threshold),1.036183,1.0362149999999999
2025-01-02 10:00:00+00:00,2025-01-02 10:15:00+00:00,SELL,rejected,crossover_threshold_not_met (diff=0.74 pips < 2.0 pips threshold),1.0361205,1.0361946341463415
2025-01-02 10:15:00+00:00,2025-01-02 10:30:00+00:00,SELL,rejected,crossover_threshold_not_met (diff=1.18 pips < 2.0 pips threshold),1.03605,1.0361678571428572
2025-01-02 10:30:00+00:00,2025-01-02 10:45:00+00:00,SELL,rejected,crossover_threshold_not_met (diff=1.76 pips < 2.0 pips threshold),1.0359425000000002,1.0361188372093022
2025-01-02 10:45:00+00:00,2025-01-02 11:00:00+00:00,SELL,rejected,"stochastic_crossing_too_old (bars_since_stoch_crossing=30 > max=9, stoch_crossing_direction=bearish, required_direction=bearish)",1.035707,1.0360179545454544
2025-01-02 11:00:00+00:00,2025-01-02 11:15:00+00:00,SELL,rejected,stochastic_unfavorable,1.0355500000000002,1.035953111111111
2025-01-03 19:00:00+00:00,2025-01-03 19:15:00+00:00,BUY,rejected,crossover_threshold_not_met (diff=0.27 pips < 2.0 pips threshold),1.0294315,1.0294046666666667
2025-01-03 19:15:00+00:00,2025-01-03 19:30:00+00:00,BUY,rejected,crossover_threshold_not_met (diff=1.30 pips < 2.0 pips threshold),1.0294955000000001,1.0293658000000003
2025-01-03 19:30:00+00:00,2025-01-03 19:45:00+00:00,BUY,rejected,"stochastic_crossing_too_old (bars_since_stoch_crossing=15 > max=9, stoch_crossing_direction=bullish, required_direction=bullish)",1.0295395000000003,1.0293269333333337
2025-01-03 19:45:00+00:00,2025-01-03 20:00:00+00:00,BUY,rejected,"dmi_trend_mismatch (+DI=24.57 < -DI=27.03, bearish trend)",1.0295450000000002,1.0292862
2025-01-07 17:15:00+00:00,2025-01-07 17:30:00+00:00,SELL,rejected,crossover_threshold_not_met (diff=0.08 pips < 2.0 pips threshold),1.0381924999999996,1.0382008000000005
2025-01-07 17:30:00+00:00,2025-01-07 17:45:00+00:00,SELL,rejected,crossover_threshold_not_met (diff=1.86 pips < 2.0 pips threshold),1.0380474999999998,1.0382334000000002
2025-01-07 17:45:00+00:00,2025-01-07 18:00:00+00:00,SELL,rejected,"stochastic_crossing_too_old (bars_since_stoch_crossing=15 > max=9, stoch_crossing_direction=bearish, required_direction=bearish)",1.037936,1.0382686000000003
2025-01-07 18:00:00+00:00,2025-01-07 18:15:00+00:00,SELL,rejected,"stochastic_crossing_too_old (bars_since_stoch_crossing=30 > max=9, stoch_crossing_direction=bearish, required_direction=bearish)",1.037754,1.0382984666666673
2025-01-07 18:15:00+00:00,2025-01-07 18:30:00+00:00,SELL,rejected,"stochastic_crossing_too_old (bars_since_stoch_crossing=45 > max=9, stoch_crossing_direction=bearish, required_direction=bearish)",1.037553,1.0383284000000004
2025-01-07 18:30:00+00:00,2025-01-07 18:45:00+00:00,SELL,rejected,"stochastic_crossing_too_old (bars_since_stoch_crossing=60 > max=9, stoch_crossing_direction=bearish, required_direction=bearish)",1.0373360000000003,1.0383531333333338
2025-01-07 18:45:00+00:00,2025-01-07 19:00:00+00:00,SELL,rejected,stochastic_unfavorable,1.0371250000000003,1.0383798000000002
2025-01-07 19:00:00+00:00,2025-01-07 19:15:00+00:00,SELL,rejected,stochastic_unfavorable,1.0369495000000002,1.0384056000000002
2025-01-07 19:15:00+00:00,2025-01-07 19:30:00+00:00,SELL,rejected,stochastic_unfavorable,1.0367605,1.0384356666666668
2025-01-07 19:30:00+00:00,2025-01-07 19:45:00+00:00,SELL,rejected,stochastic_unfavorable,1.03659,1.0384688000000002
2025-01-10 12:30:00+00:00,2025-01-10 12:45:00+00:00,BUY,rejected,crossover_threshold_not_met (diff=0.11 pips < 2.0 pips threshold),1.030279,1.0302676
2025-01-10 12:45:00+00:00,2025-01-10 13:00:00+00:00,BUY,rejected,crossover_threshold_not_met (diff=0.61 pips < 2.0 pips threshold),1.0303215000000001,1.0302608666666666
2025-01-10 13:00:00+00:00,2025-01-10 13:15:00+00:00,BUY,rejected,crossover_threshold_not_met (diff=1.07 pips < 2.0 pips threshold),1.0303619999999998,1.0302548666666664
2025-01-10 13:15:00+00:00,2025-01-10 13:30:00+00:00,BUY,rejected,crossover_threshold_not_met (diff=1.36 pips < 2.0 pips threshold),1.030384,1.0302478
2025-01-14 00:00:00+00:00,2025-01-14 00:15:00+00:00,BUY,rejected,crossover_threshold_not_met (diff=1.52 pips < 2.0 pips threshold),1.0235284999999998,1.0233767333333335
2025-01-14 00:15:00+00:00,2025-01-14 00:30:00+00:00,BUY,rejected,"dmi_trend_mismatch (+DI=14.66 < -DI=34.23, bearish trend)",1.0237145,1.0233394666666666
2025-01-14 00:30:00+00:00,2025-01-14 00:45:00+00:00,BUY,rejected,"dmi_trend_mismatch (+DI=15.63 < -DI=33.85, bearish trend)",1.0238805,1.0233017333333332
2025-01-14 00:45:00+00:00,2025-01-14 01:00:00+00:00,BUY,rejected,"dmi_trend_mismatch (+DI=14.11 < -DI=26.99, bearish trend)",1.0240635,1.0232654666666665
2025-01-14 01:00:00+00:00,2025-01-14 01:15:00+00:00,BUY,rejected,"dmi_trend_mismatch (+DI=14.27 < -DI=26.57, bearish trend)",1.0242615,1.0232292666666665
2025-01-14 01:15:00+00:00,2025-01-14 01:30:00+00:00,BUY,rejected,"dmi_trend_mismatch (+DI=15.88 < -DI=26.69, bearish trend)",1.0244244999999998,1.0231913999999998
2025-01-14 01:30:00+00:00,2025-01-14 01:45:00+00:00,BUY,rejected,stochastic_unfavorable,1.024587,1.0231534666666662
2025-01-14 01:45:00+00:00,2025-01-14 02:00:00+00:00,BUY,rejected,stochastic_unfavorable,1.0247755,1.0231183999999995
2025-01-14 02:00:00+00:00,2025-01-14 02:15:00+00:00,BUY,rejected,"dmi_trend_mismatch (+DI=24.25 < -DI=27.48, bearish trend)",1.0249030000000001,1.0230786666666665
2025-01-14 02:15:00+00:00,2025-01-14 02:30:00+00:00,BUY,rejected,stochastic_unfavorable,1.0250295,1.0230370666666666
2025-01-14 02:30:00+00:00,2025-01-14 02:45:00+00:00,BUY,rejected,"dmi_trend_mismatch (+DI=16.63 < -DI=32.58, bearish trend)",1.0251224999999997,1.0229936666666666
2025-01-14 02:45:00+00:00,2025-01-14 03:00:00+00:00,BUY,rejected,stochastic_unfavorable,1.025208,1.0229531333333333
2025-01-14 03:00:00+00:00,2025-01-14 03:15:00+00:00,BUY,rejected,stochastic_unfavorable,1.025245,1.0229171333333333
2025-01-14 03:15:00+00:00,2025-01-14 03:30:00+00:00,BUY,rejected,"stochastic_crossing_too_old (bars_since_stoch_crossing=45 > max=9, stoch_crossing_direction=bullish, required_direction=bullish)",1.0252205,1.0228814000000002
2025-01-14 03:30:00+00:00,2025-01-14 03:45:00+00:00,BUY,rejected,"stochastic_crossing_too_old (bars_since_stoch_crossing=60 > max=9, stoch_crossing_direction=bullish, required_direction=bullish)",1.0251895000000002,1.0228825333333333
2025-01-14 03:45:00+00:00,2025-01-14 04:00:00+00:00,BUY,rejected,"dmi_trend_mismatch (+DI=21.16 < -DI=23.16, bearish trend)",1.025132,1.0228772666666666
2025-01-14 04:00:00+00:00,2025-01-14 04:15:00+00:00,BUY,rejected,"dmi_trend_mismatch (+DI=15.49 < -DI=33.57, bearish trend)",1.0250575000000002,1.0228723999999998
2025-01-15 20:30:00+00:00,2025-01-15 20:45:00+00:00,SELL,rejected,crossover_threshold_not_met (diff=0.96 pips < 2.0 pips threshold),1.029041,1.0291373333333336
2025-01-15 20:45:00+00:00,2025-01-15 21:00:00+00:00,SELL,rejected,crossover_threshold_not_met (diff=1.74 pips < 2.0 pips threshold),1.0289895000000002,1.0291639333333336
2025-01-15 21:00:00+00:00,2025-01-15 21:15:00+00:00,SELL,rejected,crossover_threshold_not_met (diff=1.97 pips < 2.0 pips threshold),1.028991,1.0291882
