timestamp,open,high,low,close,volume
2023-12-28T18:59:59.999999999-05:00,1.1102,1.11395,1.10553,1.10613,0
2023-12-29T18:59:59.999999999-05:00,1.10672,1.10844,1.10382,1.1041,0
2024-01-02T18:59:59.999999999-05:00,1.10366,1.10434,1.09383,1.09411,0
2024-01-03T18:59:59.999999999-05:00,1.0943,1.09655,1.08931,1.09216,0
2024-01-04T18:59:59.999999999-05:00,1.09182,1.09722,1.0916,1.09448,0
2024-01-05T18:59:59.999999999-05:00,1.09498,1.09986,1.0877,1.09404,0
2024-01-08T18:59:59.999999999-05:00,1.09442,1.09788,1.09227,1.09503,0
2024-01-09T18:59:59.999999999-05:00,1.0956,1.09664,1.09102,1.0931,0
2024-01-10T18:59:59.999999999-05:00,1.09292,1.09733,1.09228,1.09727,0
2024-01-11T18:59:59.999999999-05:00,1.0971,1.10006,1.09302,1.09722,0
2024-01-12T18:59:59.999999999-05:00,1.0973,1.09869,1.0936,1.09509,0
2024-01-15T18:59:59.999999999-05:00,1.09485,1.09676,1.09336,1.09505,0
2024-01-16T18:59:59.999999999-05:00,1.09492,1.09512,1.08621,1.08753,0
2024-01-17T18:59:59.999999999-05:00,1.08737,1.08847,1.08445,1.08828,0
2024-01-18T18:59:59.999999999-05:00,1.08817,1.09069,1.08467,1.08764,0
2024-01-19T18:59:59.999999999-05:00,1.08733,1.08988,1.08657,1.08976,0
2024-01-22T18:59:59.999999999-05:00,1.08912,1.09095,1.088,1.08828,0
2024-01-23T18:59:59.999999999-05:00,1.0884,1.09163,1.08217,1.08543,0
2024-01-24T18:59:59.999999999-05:00,1.08508,1.09324,1.08503,1.08848,0
2024-01-25T18:59:59.999999999-05:00,1.08858,1.09021,1.08216,1.08462,0
2024-01-26T18:59:59.999999999-05:00,1.08473,1.08859,1.08129,1.08536,0
2024-01-29T18:59:59.999999999-05:00,1.08471,1.08502,1.0796,1.08322,0
2024-01-30T18:59:59.999999999-05:00,1.0834,1.08574,1.0812,1.08455,0
2024-01-31T18:59:59.999999999-05:00,1.0842,1.08875,1.07949,1.08183,0
2024-02-01T18:59:59.999999999-05:00,1.0819,1.08748,1.07799,1.08716,0
2024-02-02T18:59:59.999999999-05:00,1.08725,1.08977,1.07805,1.07881,0
2024-02-05T18:59:59.999999999-05:00,1.07838,1.07873,1.07232,1.07427,0
2024-02-06T18:59:59.999999999-05:00,1.07405,1.07624,1.07227,1.07541,0
2024-02-07T18:59:59.999999999-05:00,1.07563,1.07841,1.07516,1.07719,0
2024-02-08T18:59:59.999999999-05:00,1.0772,1.07889,1.07416,1.07775,0
2024-02-09T18:59:59.999999999-05:00,1.07787,1.07957,1.07622,1.07841,0
2024-02-12T18:59:59.999999999-05:00,1.07851,1.08055,1.0756,1.07718,0
2024-02-13T18:59:59.999999999-05:00,1.0773,1.07989,1.07006,1.07086,0
2024-02-14T18:59:59.999999999-05:00,1.07105,1.07345,1.0695,1.07272,0
2024-02-15T18:59:59.999999999-05:00,1.07262,1.07848,1.07248,1.07723,0
