timestamp,open,high,low,close,volume
2026-01-28T17:16:00-05:00,1.19552,1.19557,1.19547,1.19552,0
2026-01-28T17:17:00-05:00,1.19552,1.19561,1.19552,1.19561,0
2026-01-28T17:18:00-05:00,1.19561,1.19561,1.19555,1.19557,0
2026-01-28T17:19:00-05:00,1.19557,1.19561,1.19555,1.19558,0
2026-01-28T17:20:00-05:00,1.19558,1.1956,1.19556,1.19558,0
2026-01-28T17:21:00-05:00,1.19558,1.19559,1.19558,1.19558,0
2026-01-28T17:22:00-05:00,1.19558,1.19559,1.19555,1.19556,0
2026-01-28T17:23:00-05:00,1.19556,1.19561,1.19554,1.19559,0
2026-01-28T17:24:00-05:00,1.19559,1.19559,1.19559,1.19559,0
2026-01-28T17:25:00-05:00,1.19559,1.19559,1.19556,1.19558,0
2026-01-28T17:26:00-05:00,1.19558,1.19558,1.19556,1.19558,0
2026-01-28T17:27:00-05:00,1.19558,1.19559,1.19558,1.19559,0
2026-01-28T17:28:00-05:00,1.19559,1.19561,1.19558,1.19558,0
2026-01-28T17:29:00-05:00,1.19558,1.19559,1.19558,1.19559,0
2026-01-28T17:30:00-05:00,1.19559,1.19559,1.19558,1.19559,0
2026-01-28T17:31:00-05:00,1.19559,1.19561,1.19556,1.19559,0
2026-01-28T17:32:00-05:00,1.19559,1.19561,1.19558,1.19559,0
2026-01-28T17:33:00-05:00,1.19559,1.1956,1.19558,1.19559,0
2026-01-28T17:34:00-05:00,1.19559,1.19561,1.19558,1.19561,0
2026-01-28T17:35:00-05:00,1.19561,1.19561,1.19559,1.19559,0
2026-01-28T17:36:00-05:00,1.19559,1.19561,1.19556,1.19559,0
2026-01-28T17:37:00-05:00,1.19559,1.1956,1.19558,1.19558,0
2026-01-28T17:38:00-05:00,1.19558,1.19562,1.19556,1.19561,0
2026-01-28T17:39:00-05:00,1.19561,1.19562,1.19556,1.19562,0
2026-01-28T17:40:00-05:00,1.19562,1.19562,1.19559,1.1956,0
2026-01-28T17:41:00-05:00,1.1956,1.19562,1.19555,1.19562,0
2026-01-28T17:42:00-05:00,1.19562,1.19564,1.19561,1.19562,0
2026-01-28T17:43:00-05:00,1.19562,1.19568,1.19562,1.19564,0
2026-01-28T17:44:00-05:00,1.19564,1.19565,1.19564,1.19565,0
2026-01-28T17:45:00-05:00,1.19565,1.19565,1.19555,1.19555,0
2026-01-28T17:46:00-05:00,1.19555,1.19568,1.19555,1.19568,0
2026-01-28T17:47:00-05:00,1.19568,1.19569,1.19565,1.19569,0
2026-01-28T17:48:00-05:00,1.19569,1.19569,1.19562,1.19564,0
2026-01-28T17:49:00-05:00,1.19564,1.19564,1.19562,1.19562,0
2026-01-28T17:50:00-05:00,1.19562,1.19565,1.19562,1.19565,0
2026-01-28T17:51:00-05:00,1.19565,1.19565,1.19564,1.19564,0
2026-01-28T17:52:00-05:00,1.19564,1.19565,1.19564,1.19564,0
2026-01-28T17:53:00-05:00,1.19564,1.19565,1.19563,1.19565,0
2026-01-28T17:54:00-05:00,1.19565,1.19565,1.19564,1.19564,0
2026-01-28T17:55:00-05:00,1.19564,1.19564,1.19564,1.19564,0
2026-01-28T17:56:00-05:00,1.19564,1.19564,1.19564,1.19564,0
2026-01-28T17:57:00-05:00,1.19564,1.19564,1.19564,1.19564,0
2026-01-28T17:58:00-05:00,1.19564,1.19564,1.19563,1.19564,0
2026-01-28T17:59:00-05:00,1.19564,1.19564,1.19563,1.19564,0
2026-01-28T18:00:00-05:00,1.19564,1.19564,1.19559,1.19561,0
2026-01-28T18:01:00-05:00,1.19561,1.19566,1.19542,1.19544,0
2026-01-28T18:02:00-05:00,1.19544,1.1955,1.19544,1.19549,0
2026-01-28T18:03:00-05:00,1.19549,1.19552,1.19541,1.19545,0
2026-01-28T18:04:00-05:00,1.19545,1.19555,1.19545,1.19548,0
2026-01-28T18:05:00-05:00,1.19548,1.19561,1.19544,1.1956,0
2026-01-28T18:06:00-05:00,1.1956,1.19562,1.19547,1.19549,0
2026-01-28T18:07:00-05:00,1.19549,1.19552,1.19547,1.19549,0
