timestamp,open,high,low,close,volume
2023-12-28T18:59:59.999999999-05:00,1.27963,1.28277,1.27127,1.2733,0
2023-12-29T18:59:59.999999999-05:00,1.27325,1.2773,1.27005,1.27482,0
2024-01-02T18:59:59.999999999-05:00,1.27276,1.276,1.2611,1.26163,0
2024-01-03T18:59:59.999999999-05:00,1.26202,1.26768,1.26157,1.26648,0
2024-01-04T18:59:59.999999999-05:00,1.26677,1.27297,1.26571,1.26824,0
2024-01-05T18:59:59.999999999-05:00,1.26815,1.27712,1.26117,1.27193,0
2024-01-08T18:59:59.999999999-05:00,1.27157,1.27672,1.26733,1.27483,0
2024-01-09T18:59:59.999999999-05:00,1.27515,1.27652,1.26896,1.271,0
2024-01-10T18:59:59.999999999-05:00,1.27093,1.27442,1.26864,1.27424,0
2024-01-11T18:59:59.999999999-05:00,1.27372,1.27862,1.26903,1.27576,0
2024-01-12T18:59:59.999999999-05:00,1.27595,1.27858,1.27195,1.27523,0
2024-01-15T18:59:59.999999999-05:00,1.27445,1.27655,1.27131,1.27273,0
2024-01-16T18:59:59.999999999-05:00,1.2729,1.27299,1.26195,1.26372,0
2024-01-17T18:59:59.999999999-05:00,1.2635,1.26964,1.25968,1.26761,0
2024-01-18T18:59:59.999999999-05:00,1.26804,1.27084,1.26482,1.27059,0
2024-01-19T18:59:59.999999999-05:00,1.27107,1.27148,1.26614,1.27039,0
2024-01-22T18:59:59.999999999-05:00,1.26999,1.2733,1.26869,1.27092,0
2024-01-23T18:59:59.999999999-05:00,1.27105,1.27473,1.26492,1.26881,0
2024-01-24T18:59:59.999999999-05:00,1.26858,1.27748,1.26831,1.27253,0
2024-01-25T18:59:59.999999999-05:00,1.27295,1.27428,1.26816,1.27076,0
2024-01-26T18:59:59.999999999-05:00,1.27055,1.27584,1.26757,1.27024,0
2024-01-29T18:59:59.999999999-05:00,1.27005,1.27191,1.2662,1.27083,0
2024-01-30T18:59:59.999999999-05:00,1.2711,1.27212,1.26402,1.26982,0
2024-01-31T18:59:59.999999999-05:00,1.27012,1.27507,1.26581,1.26883,0
2024-02-01T18:59:59.999999999-05:00,1.26825,1.27559,1.26252,1.27435,0
2024-02-02T18:59:59.999999999-05:00,1.27407,1.27723,1.2614,1.26326,0
2024-02-05T18:59:59.999999999-05:00,1.26357,1.26397,1.25182,1.25367,0
2024-02-06T18:59:59.999999999-05:00,1.25337,1.26031,1.25321,1.25972,0
2024-02-07T18:59:59.999999999-05:00,1.25972,1.2642,1.25952,1.26258,0
2024-02-08T18:59:59.999999999-05:00,1.26296,1.26388,1.25718,1.26169,0
2024-02-09T18:59:59.999999999-05:00,1.26143,1.26432,1.25991,1.26271,0
2024-02-12T18:59:59.999999999-05:00,1.26297,1.26547,1.26062,1.26286,0
2024-02-13T18:59:59.999999999-05:00,1.26287,1.26927,1.25733,1.25927,0
2024-02-14T18:59:59.999999999-05:00,1.2592,1.26112,1.25355,1.25657,0
2024-02-15T18:59:59.999999999-05:00,1.25612,1.26021,1.25409,1.25998,0
2024-02-16T18:59:59.999999999-05:00,1.26022,1.26244,1.25507,1.26002,0
2024-02-19T18:59:59.999999999-05:00,1.25909,1.26297,1.25836,1.2594,0
2024-02-20T18:59:59.999999999-05:00,1.25921,1.26686,1.25794,1.26222,0
2024-02-21T18:59:59.999999999-05:00,1.26208,1.26419,1.26026,1.26377,0
2024-02-22T18:59:59.999999999-05:00,1.26345,1.27096,1.26116,1.26606,0
