trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250102-093000-001-MA_CROSS-1,O-20250102-093000-001-MA_CROSS-3,SELL,FLAT,0.00,100000.00,1735810200000000000,2025-01-02 09:30:00+00:00,1735824660000000000,2025-01-02 13:31:00+00:00,14460000000000,1.036200000001,1.03121,['4.13 USD'],0.00482,494.87 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250102-212500-001-MA_CROSS-4,O-20250102-212500-001-MA_CROSS-6,BUY,FLAT,0.00,100000.00,1735853100000000000,2025-01-02 21:25:00+00:00,1736129400000000000,2025-01-06 02:10:00+00:00,276300000000000,1.026429999999,1.03142,['4.11 USD'],0.00486,494.89 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250106-021500-001-MA_CROSS-7,O-20250106-021500-001-MA_CROSS-9,BUY,FLAT,0.00,100000.00,1736129700000000000,2025-01-06 02:15:00+00:00,1736154660000000000,2025-01-06 09:11:00+00:00,24960000000000,1.0316999999990002,1.03669,['4.13 USD'],0.00484,494.87 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250106-143500-001-MA_CROSS-10,O-20250106-143500-001-MA_CROSS-11,SELL,FLAT,0.00,100000.00,1736174100000000000,2025-01-06 14:35:00+00:00,1736181060000000000,2025-01-06 16:31:00+00:00,6960000000000,1.0374900000010001,1.039979999999,['4.15 USD'],-0.0024,-253.15 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250106-213000-001-MA_CROSS-13,O-20250106-213000-001-MA_CROSS-14,BUY,FLAT,0.00,100000.00,1736199000000000000,2025-01-06 21:30:00+00:00,1736262180000000000,2025-01-07 15:03:00+00:00,63180000000000,1.0391299999990002,1.0366100000010001,['4.15 USD'],-0.00243,-256.15 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250107-162500-001-MA_CROSS-16,O-20250107-162500-001-MA_CROSS-18,SELL,FLAT,0.00,100000.00,1736267100000000000,2025-01-07 16:25:00+00:00,1736328360000000000,2025-01-08 09:26:00+00:00,61260000000000,1.036680000001,1.03163,['4.13 USD'],0.00487,500.87 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250108-163000-001-MA_CROSS-19,O-20250108-163000-001-MA_CROSS-20,BUY,FLAT,0.00,100000.00,1736353800000000000,2025-01-08 16:30:00+00:00,1736515860000000000,2025-01-10 13:31:00+00:00,162060000000000,1.030369999999,1.027850000001,['4.12 USD'],-0.00245,-256.12 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250110-133500-001-MA_CROSS-22,O-20250110-133500-001-MA_CROSS-23,SELL,FLAT,0.00,100000.00,1736516100000000000,2025-01-10 13:35:00+00:00,1736516700000000000,2025-01-10 13:45:00+00:00,600000000000,1.0224100000010001,1.024929999999,['4.09 USD'],-0.00246,-256.09 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250110-211000-001-MA_CROSS-25,O-20250110-211000-001-MA_CROSS-26,BUY,FLAT,0.00,100000.00,1736543400000000000,2025-01-10 21:10:00+00:00,1736739420000000000,2025-01-13 03:37:00+00:00,196020000000000,1.024589999999,1.0221100000010002,['4.09 USD'],-0.00242,-252.09 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250113-035000-001-MA_CROSS-28,O-20250113-035000-001-MA_CROSS-29,SELL,FLAT,0.00,100000.00,1736740200000000000,2025-01-13 03:50:00+00:00,1736805420000000000,2025-01-13 21:57:00+00:00,65220000000000,1.021830000001,1.0243499999990002,['4.09 USD'],-0.00247,-256.09 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250113-220000-001-MA_CROSS-31,O-20250113-220000-001-MA_CROSS-33,BUY,FLAT,0.00,100000.00,1736805600000000000,2025-01-13 22:00:00+00:00,1736870400000000000,2025-01-14 16:00:00+00:00,64800000000000,1.024499999999,1.02949,['4.11 USD'],0.00487,494.89 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250115-013000-001-MA_CROSS-34,O-20250115-013000-001-MA_CROSS-35,SELL,FLAT,0.00,100000.00,1736904600000000000,2025-01-15 01:30:00+00:00,1736947860000000000,2025-01-15 13:31:00+00:00,43260000000000,1.030050000001,1.032569999999,['4.13 USD'],-0.00245,-256.13 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250115-134000-001-MA_CROSS-37,O-20250115-134000-001-MA_CROSS-38,BUY,FLAT,0.00,100000.00,1736948400000000000,2025-01-15 13:40:00+00:00,1736953740000000000,2025-01-15 15:09:00+00:00,5340000000000,1.0338699999990002,1.0310900000010002,['4.13 USD'],-0.00269,-282.13 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250115-160500-001-MA_CROSS-40,O-20250115-160500-001-MA_CROSS-41,SELL,FLAT,0.00,100000.00,1736957100000000000,2025-01-15 16:05:00+00:00,1737126600000000000,2025-01-17 15:10:00+00:00,169500000000000,1.030270000001,1.0327899999990002,['4.13 USD'],-0.00245,-256.13 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250119-230500-001-MA_CROSS-43,O-20250119-230500-001-MA_CROSS-45,BUY,FLAT,0.00,100000.00,1737327900000000000,2025-01-19 23:05:00+00:00,1737371940000000000,2025-01-20 11:19:00+00:00,44040000000000,1.027409999999,1.03237,['4.11 USD'],0.00483,491.89 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250120-172500-001-MA_CROSS-46,O-20250120-172500-001-MA_CROSS-47,SELL,FLAT,0.00,100000.00,1737393900000000000,2025-01-20 17:25:00+00:00,1737394800000000000,2025-01-20 17:40:00+00:00,900000000000,1.0368900000010002,1.039409999999,['4.15 USD'],-0.00243,-256.15 USD,True
