hour_EST,Monday,Tuesday,Wednesday,Thursday,Friday,Sunday
0,0,18,20,13,12,0
1,25,0,18,0,28,0
2,23,0,0,36,0,0
3,35,33,29,0,37,0
4,34,25,28,0,0,0
5,0,16,0,22,28,0
6,30,22,27,19,19,0
7,19,20,17,0,0,0
8,30,20,0,36,0,0
9,15,0,0,32,29,0
10,29,23,17,17,0,0
11,25,0,0,24,29,0
12,0,32,30,0,27,0
13,31,22,0,0,0,0
14,0,0,0,31,0,0
15,27,0,0,21,0,0
16,24,36,35,0,29,0
17,0,0,15,25,0,33
18,20,30,13,0,0,60
19,11,17,27,30,0,35
20,30,0,37,0,0,0
21,38,0,0,30,0,0
22,29,31,0,24,0,30
23,0,26,28,24,0,0
