hour_EST,Monday,Tuesday,Wednesday,Thursday,Friday,Sunday
0,0,11,13,11,12,0
1,14,0,12,0,17,0
2,20,0,0,27,0,0
3,30,25,25,0,33,0
4,28,19,21,0,0,0
5,0,13,0,19,25,0
6,26,14,22,16,13,0
7,12,18,12,0,0,0
8,24,15,0,29,0,0
9,12,0,0,22,27,0
10,24,18,16,14,0,0
11,20,0,0,21,24,0
12,0,28,26,0,20,0
13,25,16,0,0,0,0
14,0,0,0,24,0,0
15,17,0,0,12,0,0
16,12,24,28,0,21,0
17,0,0,9,21,0,27
18,16,13,6,0,0,41
19,6,11,16,17,0,17
20,23,0,20,0,0,0
21,27,0,0,24,0,0
22,17,25,0,16,0,27
23,0,17,23,16,0,0
