trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,price,time_in_force,expire_time_ns,filled_qty,liquidity_side,avg_px,slippage,commissions,status,is_post_only,is_reduce_only,is_quote_quantity,display_qty,emulation_trigger,trigger_instrument_id,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last,trigger_price,trigger_type
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-001,,IDEALPRO-001,,LIMIT,SELL,100000.00,1.03293,GTC,,0.00,NO_LIQUIDITY_SIDE,,,,CANCELED,False,False,False,,NO_TRIGGER,,OTO,OL-20250102-124500-001-MA_CROSS-1,"['O-20250102-124500-001-MA_CROSS-2', 'O-20250102-124500-001-MA_CROSS-3']",,,,,['MA_CROSS'],d4a814ae-a970-45d9-b708-29dae151a533,1735821900000000000,1735823700000000000,,
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,STOP_MARKET,BUY,100000.00,,GTC,,0.00,NO_LIQUIDITY_SIDE,,,,CANCELED,,True,False,,NO_TRIGGER,,OUO,OL-20250102-124500-001-MA_CROSS-1,['O-20250102-124500-001-MA_CROSS-3'],O-20250102-124500-001-MA_CROSS-1,,,,['MA_CROSS_SL'],7882fc68-5154-467e-a633-e94070a1cbee,1735821900000000000,1735823700000000000,1.03543,DEFAULT
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,LIMIT,BUY,100000.00,1.02793,GTC,,0.00,NO_LIQUIDITY_SIDE,,,,CANCELED,True,True,False,,NO_TRIGGER,,OUO,OL-20250102-124500-001-MA_CROSS-1,['O-20250102-124500-001-MA_CROSS-2'],O-20250102-124500-001-MA_CROSS-1,,,,['MA_CROSS_TP'],698f4921-07c3-4bca-95ca-0429a55b271d,1735821900000000000,1735823700000000000,,
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-004,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-3051,LIMIT,BUY,100000.00,1.03161,GTC,,100000.00,MAKER,1.03161,0.0,['2.06 USD'],FILLED,False,False,False,,NO_TRIGGER,,OTO,OL-20250106-031500-001-MA_CROSS-2,"['O-20250106-031500-001-MA_CROSS-5', 'O-20250106-031500-001-MA_CROSS-6']",,,,,['MA_CROSS'],4a6859f2-ab7c-4614-b98e-ede97627b4d7,1736133300000000000,1736133480000000000,,
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-005,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,,STOP_MARKET,SELL,99999.99,,GTC,,0.00,NO_LIQUIDITY_SIDE,,,,CANCELED,,True,False,,NO_TRIGGER,,OUO,OL-20250106-031500-001-MA_CROSS-2,['O-20250106-031500-001-MA_CROSS-6'],O-20250106-031500-001-MA_CROSS-4,,,,['MA_CROSS_SL'],1c4bd2a6-f111-4995-8c6c-6f53df46c659,1736133300000000000,1736154660000000000,1.02911,DEFAULT
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-006,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-3406,LIMIT,SELL,100000.00,1.03661,GTC,,100000.00,MAKER,1.03661,0.0,['2.07 USD'],FILLED,True,True,False,,NO_TRIGGER,,OUO,OL-20250106-031500-001-MA_CROSS-2,['O-20250106-031500-001-MA_CROSS-5'],O-20250106-031500-001-MA_CROSS-4,,,,['MA_CROSS_TP'],48a9682d-129b-4d5c-8fe8-9f8ec6b7b296,1736133300000000000,1736154660000000000,,
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-007,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-5722,LIMIT,SELL,100000.00,1.03417,GTC,,100000.00,TAKER,1.0345450000002503,-0.0003750000002502585,['2.07 USD'],FILLED,False,False,False,,NO_TRIGGER,,OTO,OL-20250108-001500-001-MA_CROSS-3,"['O-20250108-001500-001-MA_CROSS-8', 'O-20250108-001500-001-MA_CROSS-9']",,,,,['MA_CROSS'],1cb02dc3-e2cb-456c-bc1e-f136c5e067c0,1736295300000000000,1736295300000000000,,
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-008,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,,STOP_MARKET,BUY,99999.99,,GTC,,0.00,NO_LIQUIDITY_SIDE,,,,CANCELED,,True,False,,NO_TRIGGER,,OUO,OL-20250108-001500-001-MA_CROSS-3,['O-20250108-001500-001-MA_CROSS-9'],O-20250108-001500-001-MA_CROSS-7,,,,['MA_CROSS_SL'],627d588a-4bf7-4c04-9341-5485c5942e17,1736295300000000000,1736335920000000000,1.03667,DEFAULT
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-009,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-6401,LIMIT,BUY,100000.00,1.02917,GTC,,100000.00,MAKER,1.02917,0.0,['2.06 USD'],FILLED,True,True,False,,NO_TRIGGER,,OUO,OL-20250108-001500-001-MA_CROSS-3,['O-20250108-001500-001-MA_CROSS-8'],O-20250108-001500-001-MA_CROSS-7,,,,['MA_CROSS_TP'],2d999eb5-b3e9-4acc-b101-992a39629d6e,1736295300000000000,1736335920000000000,,
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-010,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-12086,LIMIT,BUY,100000.00,1.02601,GTC,,100000.00,TAKER,1.02582499999975,-0.00018500000025012397,['2.05 USD'],FILLED,False,False,False,,NO_TRIGGER,,OTO,OL-20250114-111500-001-MA_CROSS-4,"['O-20250114-111500-001-MA_CROSS-11', 'O-20250114-111500-001-MA_CROSS-12']",,,,,['MA_CROSS'],b066238e-ba7f-43c3-9ecb-343816757b0a,1736853300000000000,1736853300000000000,,
