hour_EST,Monday,Tuesday,Wednesday,Thursday,Friday,Sunday
0,0,13,15,12,10,0
1,17,0,15,0,20,0
2,20,0,0,29,0,0
3,29,22,25,0,34,0
4,30,19,22,0,0,0
5,0,12,0,18,26,0
6,25,16,23,15,14,0
7,14,18,13,0,0,0
8,25,16,0,30,0,0
9,11,0,0,23,26,0
10,29,18,16,13,0,0
11,18,0,0,19,25,0
12,0,27,23,0,17,0
13,27,16,0,0,0,0
14,0,0,0,26,0,0
15,20,0,0,13,0,0
16,13,27,31,0,23,0
17,0,0,9,20,0,25
18,14,13,7,0,0,43
19,6,10,20,19,0,22
20,26,0,26,0,0,0
21,23,0,0,26,0,0
22,22,23,0,14,0,25
23,0,17,23,17,0,0
