trader_id,strategy_id,instrument_id,account_id,opening_order_id,closing_order_id,entry,side,quantity,peak_qty,ts_init,ts_opened,ts_last,ts_closed,duration_ns,avg_px_open,avg_px_close,commissions,realized_return,realized_pnl,is_snapshot
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250921-220600-001-MA_CROSS-1,O-20250922-014300-001-MA_CROSS-4,SELL,FLAT,0.00,100000.00,1758492360000000000,2025-09-21 22:06:00+00:00,1758505380000000000,2025-09-22 01:43:00+00:00,13020000000000,1.1744000000010002,1.173689999999,['4.70 USD'],0.0006,66.30 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250922-014300-001-MA_CROSS-5,O-20250922-021200-001-MA_CROSS-8,BUY,FLAT,0.00,100000.00,1758505380000000000,2025-09-22 01:43:00+00:00,1758507120000000000,2025-09-22 02:12:00+00:00,1740000000000,1.173689999999,1.173090000001,['4.70 USD'],-0.00051,-64.70 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250922-021200-001-MA_CROSS-9,O-20250922-034700-001-MA_CROSS-12,SELL,FLAT,0.00,100000.00,1758507120000000000,2025-09-22 02:12:00+00:00,1758512820000000000,2025-09-22 03:47:00+00:00,5700000000000,1.173090000001,1.1732999999990001,['4.70 USD'],-0.00018,-25.70 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250922-034700-001-MA_CROSS-13,O-20250922-043300-001-MA_CROSS-16,BUY,FLAT,0.00,100000.00,1758512820000000000,2025-09-22 03:47:00+00:00,1758515580000000000,2025-09-22 04:33:00+00:00,2760000000000,1.1732999999990001,1.172710000001,['4.70 USD'],-0.0005,-63.70 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250922-043300-001-MA_CROSS-17,O-20250922-053800-001-MA_CROSS-20,SELL,FLAT,0.00,100000.00,1758515580000000000,2025-09-22 04:33:00+00:00,1758519480000000000,2025-09-22 05:38:00+00:00,3900000000000,1.172710000001,1.1734799999990002,['4.70 USD'],-0.00066,-81.70 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250922-053800-001-MA_CROSS-21,O-20250922-053800-001-MA_CROSS-23,BUY,FLAT,0.00,100000.00,1758519480000000000,2025-09-22 05:38:00+00:00,1758536880000000000,2025-09-22 10:28:00+00:00,17400000000000,1.1734799999990002,1.17847,['4.71 USD'],0.00425,494.29 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250922-135600-001-MA_CROSS-24,O-20250922-155600-001-MA_CROSS-27,SELL,FLAT,0.00,100000.00,1758549360000000000,2025-09-22 13:56:00+00:00,1758556560000000000,2025-09-22 15:56:00+00:00,7200000000000,1.1776800000010001,1.177049999999,['4.71 USD'],0.00053,58.29 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250922-155600-001-MA_CROSS-28,O-20250922-220000-001-MA_CROSS-31,BUY,FLAT,0.00,100000.00,1758556560000000000,2025-09-22 15:56:00+00:00,1758578400000000000,2025-09-22 22:00:00+00:00,21840000000000,1.177049999999,1.179940000001,['4.71 USD'],0.00246,284.29 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250922-220000-001-MA_CROSS-32,O-20250922-220800-001-MA_CROSS-35,SELL,FLAT,0.00,100000.00,1758578400000000000,2025-09-22 22:00:00+00:00,1758578880000000000,2025-09-22 22:08:00+00:00,480000000000,1.179940000001,1.1803799999990001,['4.72 USD'],-0.00037,-48.72 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250922-220800-001-MA_CROSS-36,O-20250923-001200-001-MA_CROSS-39,BUY,FLAT,0.00,100000.00,1758578880000000000,2025-09-22 22:08:00+00:00,1758586320000000000,2025-09-23 00:12:00+00:00,7440000000000,1.1803799999990001,1.1798100000010001,['4.72 USD'],-0.00048,-61.72 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250923-001200-001-MA_CROSS-40,O-20250923-005300-001-MA_CROSS-43,SELL,FLAT,0.00,100000.00,1758586320000000000,2025-09-23 00:12:00+00:00,1758588780000000000,2025-09-23 00:53:00+00:00,2460000000000,1.1798100000010001,1.180679999999,['4.72 USD'],-0.00074,-91.72 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250923-005300-001-MA_CROSS-44,O-20250923-024900-001-MA_CROSS-47,BUY,FLAT,0.00,100000.00,1758588780000000000,2025-09-23 00:53:00+00:00,1758595740000000000,2025-09-23 02:49:00+00:00,6960000000000,1.180679999999,1.1803600000010002,['4.72 USD'],-0.00027,-36.72 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250923-024900-001-MA_CROSS-48,O-20250923-024900-001-MA_CROSS-49,SELL,FLAT,0.00,100000.00,1758595740000000000,2025-09-23 02:49:00+00:00,1758612660000000000,2025-09-23 07:31:00+00:00,16920000000000,1.1803600000010002,1.179669999999,['4.72 USD'],0.00058,64.28 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250923-084600-001-MA_CROSS-51,O-20250923-103700-001-MA_CROSS-54,BUY,FLAT,0.00,100000.00,1758617160000000000,2025-09-23 08:46:00+00:00,1758623820000000000,2025-09-23 10:37:00+00:00,6660000000000,1.1800399999989999,1.179630000001,['4.72 USD'],-0.00035,-45.72 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250923-103700-001-MA_CROSS-55,O-20250923-131200-001-MA_CROSS-58,SELL,FLAT,0.00,100000.00,1758623820000000000,2025-09-23 10:37:00+00:00,1758633120000000000,2025-09-23 13:12:00+00:00,9300000000000,1.179630000001,1.179639999999,['4.72 USD'],-1e-05,-5.72 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250923-131200-001-MA_CROSS-59,O-20250923-151100-001-MA_CROSS-62,BUY,FLAT,0.00,100000.00,1758633120000000000,2025-09-23 13:12:00+00:00,1758640260000000000,2025-09-23 15:11:00+00:00,7140000000000,1.179639999999,1.179270000001,['4.72 USD'],-0.00031,-41.72 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250923-151100-001-MA_CROSS-63,O-20250923-162300-001-MA_CROSS-66,SELL,FLAT,0.00,100000.00,1758640260000000000,2025-09-23 15:11:00+00:00,1758644580000000000,2025-09-23 16:23:00+00:00,4320000000000,1.179270000001,1.180509999999,['4.72 USD'],-0.00105,-128.72 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250923-162300-001-MA_CROSS-67,O-20250923-193100-001-MA_CROSS-70,BUY,FLAT,0.00,100000.00,1758644580000000000,2025-09-23 16:23:00+00:00,1758655860000000000,2025-09-23 19:31:00+00:00,11280000000000,1.180509999999,1.181060000001,['4.72 USD'],0.00047,50.28 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250923-193100-001-MA_CROSS-71,O-20250923-200200-001-MA_CROSS-74,SELL,FLAT,0.00,100000.00,1758655860000000000,2025-09-23 19:31:00+00:00,1758657720000000000,2025-09-23 20:02:00+00:00,1860000000000,1.181060000001,1.1818399999990001,['4.72 USD'],-0.00066,-82.72 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250923-200200-001-MA_CROSS-75,O-20250923-213200-001-MA_CROSS-78,BUY,FLAT,0.00,100000.00,1758657720000000000,2025-09-23 20:02:00+00:00,1758663120000000000,2025-09-23 21:32:00+00:00,5400000000000,1.1818399999990001,1.181130000001,['4.72 USD'],-0.0006,-75.72 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250923-213200-001-MA_CROSS-79,O-20250923-221700-001-MA_CROSS-82,SELL,FLAT,0.00,100000.00,1758663120000000000,2025-09-23 21:32:00+00:00,1758665820000000000,2025-09-23 22:17:00+00:00,2700000000000,1.181130000001,1.181729999999,['4.72 USD'],-0.00051,-64.72 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250923-221700-001-MA_CROSS-83,O-20250923-235100-001-MA_CROSS-86,BUY,FLAT,0.00,100000.00,1758665820000000000,2025-09-23 22:17:00+00:00,1758671460000000000,2025-09-23 23:51:00+00:00,5640000000000,1.181729999999,1.1813800000010002,['4.72 USD'],-0.0003,-39.72 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250923-235100-001-MA_CROSS-87,O-20250924-043000-001-MA_CROSS-90,SELL,FLAT,0.00,100000.00,1758671460000000000,2025-09-23 23:51:00+00:00,1758688200000000000,2025-09-24 04:30:00+00:00,16740000000000,1.1813800000010002,1.1802599999990002,['4.72 USD'],0.00095,107.28 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250924-043000-001-MA_CROSS-91,O-20250924-055500-001-MA_CROSS-94,BUY,FLAT,0.00,100000.00,1758688200000000000,2025-09-24 04:30:00+00:00,1758693300000000000,2025-09-24 05:55:00+00:00,5100000000000,1.1802599999990002,1.179660000001,['4.72 USD'],-0.00051,-64.72 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250924-055500-001-MA_CROSS-95,O-20250924-055500-001-MA_CROSS-97,SELL,FLAT,0.00,100000.00,1758693300000000000,2025-09-24 05:55:00+00:00,1758712260000000000,2025-09-24 11:11:00+00:00,18960000000000,1.179660000001,1.17467,['4.71 USD'],0.00423,494.29 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250924-150200-001-MA_CROSS-98,O-20250924-163800-001-MA_CROSS-101,BUY,FLAT,0.00,100000.00,1758726120000000000,2025-09-24 15:02:00+00:00,1758731880000000000,2025-09-24 16:38:00+00:00,5760000000000,1.174519999999,1.173310000001,['4.70 USD'],-0.00103,-125.70 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250924-163800-001-MA_CROSS-102,O-20250924-200100-001-MA_CROSS-105,SELL,FLAT,0.00,100000.00,1758731880000000000,2025-09-24 16:38:00+00:00,1758744060000000000,2025-09-24 20:01:00+00:00,12180000000000,1.173310000001,1.1738799999990002,['4.70 USD'],-0.00049,-61.70 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250924-200100-001-MA_CROSS-106,O-20250925-002900-001-MA_CROSS-109,BUY,FLAT,0.00,100000.00,1758744060000000000,2025-09-24 20:01:00+00:00,1758760140000000000,2025-09-25 00:29:00+00:00,16080000000000,1.1738799999990002,1.174250000001,['4.70 USD'],0.00032,32.30 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250925-002900-001-MA_CROSS-110,O-20250925-010600-001-MA_CROSS-113,SELL,FLAT,0.00,100000.00,1758760140000000000,2025-09-25 00:29:00+00:00,1758762360000000000,2025-09-25 01:06:00+00:00,2220000000000,1.174250000001,1.174749999999,['4.70 USD'],-0.00043,-54.70 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250925-010600-001-MA_CROSS-114,O-20250925-015700-001-MA_CROSS-117,BUY,FLAT,0.00,100000.00,1758762360000000000,2025-09-25 01:06:00+00:00,1758765420000000000,2025-09-25 01:57:00+00:00,3060000000000,1.174749999999,1.174480000001,['4.70 USD'],-0.00023,-31.70 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250925-015700-001-MA_CROSS-118,O-20250925-021100-001-MA_CROSS-121,SELL,FLAT,0.00,100000.00,1758765420000000000,2025-09-25 01:57:00+00:00,1758766260000000000,2025-09-25 02:11:00+00:00,840000000000,1.174480000001,1.1746199999990001,['4.70 USD'],-0.00012,-18.70 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250925-021100-001-MA_CROSS-122,O-20250925-052100-001-MA_CROSS-125,BUY,FLAT,0.00,100000.00,1758766260000000000,2025-09-25 02:11:00+00:00,1758777660000000000,2025-09-25 05:21:00+00:00,11400000000000,1.1746199999990001,1.1745900000010001,['4.70 USD'],-3e-05,-7.70 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250925-052100-001-MA_CROSS-126,O-20250925-070000-001-MA_CROSS-129,SELL,FLAT,0.00,100000.00,1758777660000000000,2025-09-25 05:21:00+00:00,1758783600000000000,2025-09-25 07:00:00+00:00,5940000000000,1.1745900000010001,1.1745899999990002,['4.70 USD'],0.0,-4.70 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250925-070000-001-MA_CROSS-130,O-20250925-074700-001-MA_CROSS-133,BUY,FLAT,0.00,100000.00,1758783600000000000,2025-09-25 07:00:00+00:00,1758786420000000000,2025-09-25 07:47:00+00:00,2820000000000,1.1745899999990002,1.1737800000010001,['4.70 USD'],-0.00069,-85.70 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250925-074700-001-MA_CROSS-134,O-20250925-092000-001-MA_CROSS-137,SELL,FLAT,0.00,100000.00,1758786420000000000,2025-09-25 07:47:00+00:00,1758792000000000000,2025-09-25 09:20:00+00:00,5580000000000,1.1737800000010001,1.174579999999,['4.70 USD'],-0.00068,-84.70 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250925-092000-001-MA_CROSS-138,O-20250925-112600-001-MA_CROSS-141,BUY,FLAT,0.00,100000.00,1758792000000000000,2025-09-25 09:20:00+00:00,1758799560000000000,2025-09-25 11:26:00+00:00,7560000000000,1.174579999999,1.1740600000010002,['4.70 USD'],-0.00044,-56.70 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250925-112600-001-MA_CROSS-142,O-20250925-112600-001-MA_CROSS-144,SELL,FLAT,0.00,100000.00,1758799560000000000,2025-09-25 11:26:00+00:00,1758804720000000000,2025-09-25 12:52:00+00:00,5160000000000,1.1740600000010002,1.16907,['4.69 USD'],0.00425,494.31 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250925-193400-001-MA_CROSS-145,O-20250925-233500-001-MA_CROSS-148,BUY,FLAT,0.00,100000.00,1758828840000000000,2025-09-25 19:34:00+00:00,1758843300000000000,2025-09-25 23:35:00+00:00,14460000000000,1.165799999999,1.166080000001,['4.66 USD'],0.00024,23.34 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250925-233500-001-MA_CROSS-149,O-20250926-005900-001-MA_CROSS-152,SELL,FLAT,0.00,100000.00,1758843300000000000,2025-09-25 23:35:00+00:00,1758848340000000000,2025-09-26 00:59:00+00:00,5040000000000,1.166080000001,1.1670399999990002,['4.66 USD'],-0.00082,-100.66 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250926-005900-001-MA_CROSS-153,O-20250926-061800-001-MA_CROSS-156,BUY,FLAT,0.00,100000.00,1758848340000000000,2025-09-26 00:59:00+00:00,1758867480000000000,2025-09-26 06:18:00+00:00,19140000000000,1.1670399999990002,1.167740000001,['4.67 USD'],0.0006,65.33 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250926-061800-001-MA_CROSS-157,O-20250926-083700-001-MA_CROSS-160,SELL,FLAT,0.00,100000.00,1758867480000000000,2025-09-26 06:18:00+00:00,1758875820000000000,2025-09-26 08:37:00+00:00,8340000000000,1.167740000001,1.1685299999990002,['4.68 USD'],-0.00068,-83.68 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250926-083700-001-MA_CROSS-161,O-20250926-102400-001-MA_CROSS-164,BUY,FLAT,0.00,100000.00,1758875820000000000,2025-09-26 08:37:00+00:00,1758882240000000000,2025-09-26 10:24:00+00:00,6420000000000,1.1685299999990002,1.1671700000010001,['4.67 USD'],-0.00116,-140.67 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250926-102400-001-MA_CROSS-165,O-20250926-121900-001-MA_CROSS-168,SELL,FLAT,0.00,100000.00,1758882240000000000,2025-09-26 10:24:00+00:00,1758889140000000000,2025-09-26 12:19:00+00:00,6900000000000,1.1671700000010001,1.1679399999990001,['4.67 USD'],-0.00066,-81.67 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250926-121900-001-MA_CROSS-169,O-20250926-121900-001-MA_CROSS-170,BUY,FLAT,0.00,100000.00,1758889140000000000,2025-09-26 12:19:00+00:00,1758899400000000000,2025-09-26 15:10:00+00:00,10260000000000,1.1679399999990001,1.168780000001,['4.68 USD'],0.00072,79.32 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250926-162200-001-MA_CROSS-172,O-20250926-170600-001-MA_CROSS-175,SELL,FLAT,0.00,100000.00,1758903720000000000,2025-09-26 16:22:00+00:00,1758906360000000000,2025-09-26 17:06:00+00:00,2640000000000,1.1692700000010001,1.169219999999,['4.68 USD'],4e-05,0.32 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250926-170600-001-MA_CROSS-176,O-20250928-212200-001-MA_CROSS-179,BUY,FLAT,0.00,100000.00,1758906360000000000,2025-09-26 17:06:00+00:00,1759094520000000000,2025-09-28 21:22:00+00:00,188160000000000,1.169219999999,1.170310000001,['4.68 USD'],0.00093,104.32 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250928-212200-001-MA_CROSS-180,O-20250928-215500-001-MA_CROSS-183,SELL,FLAT,0.00,100000.00,1759094520000000000,2025-09-28 21:22:00+00:00,1759096500000000000,2025-09-28 21:55:00+00:00,1980000000000,1.170310000001,1.170479999999,['4.68 USD'],-0.00015,-21.68 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250928-215500-001-MA_CROSS-184,O-20250929-042600-001-MA_CROSS-187,BUY,FLAT,0.00,100000.00,1759096500000000000,2025-09-28 21:55:00+00:00,1759119960000000000,2025-09-29 04:26:00+00:00,23460000000000,1.170479999999,1.172640000001,['4.69 USD'],0.00185,211.31 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250929-042600-001-MA_CROSS-188,O-20250929-045700-001-MA_CROSS-191,SELL,FLAT,0.00,100000.00,1759119960000000000,2025-09-29 04:26:00+00:00,1759121820000000000,2025-09-29 04:57:00+00:00,1860000000000,1.172640000001,1.1728899999990001,['4.70 USD'],-0.00021,-29.70 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250929-045700-001-MA_CROSS-192,O-20250929-060500-001-MA_CROSS-195,BUY,FLAT,0.00,100000.00,1759121820000000000,2025-09-29 04:57:00+00:00,1759125900000000000,2025-09-29 06:05:00+00:00,4080000000000,1.1728899999990001,1.172390000001,['4.69 USD'],-0.00043,-54.69 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250929-060500-001-MA_CROSS-196,O-20250929-074200-001-MA_CROSS-199,SELL,FLAT,0.00,100000.00,1759125900000000000,2025-09-29 06:05:00+00:00,1759131720000000000,2025-09-29 07:42:00+00:00,5820000000000,1.172390000001,1.1724599999990002,['4.68 USD'],-6e-05,-11.68 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250929-074200-001-MA_CROSS-200,O-20250929-082500-001-MA_CROSS-203,BUY,FLAT,0.00,100000.00,1759131720000000000,2025-09-29 07:42:00+00:00,1759134300000000000,2025-09-29 08:25:00+00:00,2580000000000,1.1724599999990002,1.1711100000010002,['4.68 USD'],-0.00115,-139.68 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250929-082500-001-MA_CROSS-204,O-20250929-121200-001-MA_CROSS-207,SELL,FLAT,0.00,100000.00,1759134300000000000,2025-09-29 08:25:00+00:00,1759147920000000000,2025-09-29 12:12:00+00:00,13620000000000,1.1711100000010002,1.172439999999,['4.68 USD'],-0.00114,-137.68 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250929-121200-001-MA_CROSS-208,O-20250929-121200-001-MA_CROSS-209,BUY,FLAT,0.00,100000.00,1759147920000000000,2025-09-29 12:12:00+00:00,1759154580000000000,2025-09-29 14:03:00+00:00,6660000000000,1.172439999999,1.173840000001,['4.69 USD'],0.00119,135.31 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250929-144100-001-MA_CROSS-211,O-20250929-185100-001-MA_CROSS-214,SELL,FLAT,0.00,100000.00,1759156860000000000,2025-09-29 14:41:00+00:00,1759171860000000000,2025-09-29 18:51:00+00:00,15000000000000,1.173260000001,1.173119999999,['4.70 USD'],0.00012,9.30 USD,True
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-001,O-20250929-185100-001-MA_CROSS-215,O-20250929-202100-001-MA_CROSS-218,BUY,FLAT,0.00,100000.00,1759171860000000000,2025-09-29 18:51:00+00:00,1759177260000000000,2025-09-29 20:21:00+00:00,5400000000000,1.173119999999,1.172590000001,['4.70 USD'],-0.00045,-57.70 USD,True
