hour_EST,Monday,Tuesday,Wednesday,Thursday,Friday,Sunday
0,0,13,14,9,12,0
1,19,0,12,0,18,0
2,9,0,0,27,0,0
3,27,24,18,0,26,0
4,27,16,18,0,0,0
5,0,12,0,14,21,0
6,20,17,16,14,14,0
7,9,17,10,0,0,0
8,25,11,0,26,0,0
9,10,0,0,21,18,0
10,15,15,13,12,0,0
11,21,0,0,14,19,0
12,0,23,15,0,24,0
13,26,13,0,0,0,0
14,0,0,0,25,0,0
15,18,0,0,14,0,0
16,21,28,23,0,21,0
17,0,0,13,17,0,35
18,21,23,13,0,0,60
19,12,17,26,21,0,29
20,26,0,29,0,0,0
21,29,0,0,21,0,0
22,20,26,0,22,0,22
23,0,20,21,16,0,0
