timestamp,bar_close_time,signal_type,action,reason,fast_sma,slow_sma
2025-01-02 10:45:00+00:00,2025-01-02 11:00:00+00:00,BUY,rejected,crossover_threshold_not_met (diff=0.25 pips < 0.32 pips threshold),1.0360425581395345,1.0360179545454544
2025-01-02 11:00:00+00:00,2025-01-02 11:15:00+00:00,BUY,rejected,stochastic_unfavorable,1.0359965116279068,1.035953111111111
2025-01-02 11:15:00+00:00,2025-01-02 11:30:00+00:00,BUY,rejected,"dmi_trend_mismatch (+DI=16.07 < -DI=35.07, bearish trend)",1.0359293023255811,1.0358717391304346
2025-01-02 11:30:00+00:00,2025-01-02 11:45:00+00:00,BUY,rejected,"dmi_trend_mismatch (+DI=24.35 < -DI=28.62, bearish trend)",1.0358641860465114,1.0357980851063828
2025-01-02 11:45:00+00:00,2025-01-02 12:00:00+00:00,BUY,rejected,stochastic_unfavorable,1.0358248837209303,1.0357445833333332
2025-01-02 12:00:00+00:00,2025-01-02 12:15:00+00:00,BUY,rejected,stochastic_unfavorable,1.0357753488372092,1.0356879591836734
2025-01-02 12:15:00+00:00,2025-01-02 12:30:00+00:00,BUY,rejected,"dmi_trend_mismatch (+DI=26.11 < -DI=26.62, bearish trend)",1.035707906976744,1.0356328
2025-01-02 12:30:00+00:00,2025-01-02 12:45:00+00:00,BUY,rejected,"dmi_trend_mismatch (+DI=16.06 < -DI=32.06, bearish trend)",1.0356306976744187,1.0355707843137254
2025-01-02 12:45:00+00:00,2025-01-02 13:00:00+00:00,BUY,rejected,"dmi_trend_mismatch (+DI=12.22 < -DI=35.16, bearish trend)",1.0355330232558142,1.0354988461538461
2025-01-02 13:00:00+00:00,2025-01-02 13:15:00+00:00,SELL,rejected,crossover_threshold_not_met (diff=0.02 pips < 0.32 pips threshold),1.0354267441860465,1.0354284905660378
2025-01-02 13:15:00+00:00,2025-01-02 13:30:00+00:00,SELL,rejected,stochastic_unfavorable,1.0353139534883724,1.035362037037037
2025-01-02 13:30:00+00:00,2025-01-02 13:45:00+00:00,SELL,rejected,stochastic_unfavorable,1.0352060465116282,1.0353092727272728
2025-01-06 02:45:00+00:00,2025-01-06 03:00:00+00:00,BUY,rejected,crossover_threshold_not_met (diff=0.11 pips < 0.32 pips threshold),1.030344651162791,1.0303338613861381
2025-01-08 04:00:00+00:00,2025-01-08 04:15:00+00:00,SELL,rejected,crossover_threshold_not_met (diff=0.19 pips < 0.32 pips threshold),1.0350293023255814,1.035048028673835
