trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-021,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-369,MARKET,SELL,100000.00,GTC,False,False,100000.00,TAKER,1.1738450000002503,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],2a2f44e0-4721-4413-a3cd-411457741094,1759372920000000000,1759372920000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-022,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-384,MARKET,BUY,100000.00,GTC,True,False,100000.00,TAKER,1.17395499999975,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,76fd07b4-8a76-4be8-88aa-80f8501d3197,1759373700000000000,1759373700000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-023,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-386,MARKET,BUY,100000.00,GTC,False,False,100000.00,TAKER,1.17395499999975,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],8f57b31e-ee4c-42d5-9133-79ac921f7d86,1759373700000000000,1759373700000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-024,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-389,MARKET,SELL,100000.00,GTC,True,False,100000.00,TAKER,1.17373500000025,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7cb207e4-b6b4-40c2-9b22-c10fe51c529b,1759373760000000000,1759373760000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-025,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-391,MARKET,SELL,100000.00,GTC,False,False,100000.00,TAKER,1.17373500000025,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],05d20945-460e-4645-8db9-22a970bde210,1759373760000000000,1759373760000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-026,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-480,MARKET,BUY,100000.00,GTC,True,False,100000.00,TAKER,1.17344499999975,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,2288ca53-d447-4f04-858f-aa1d1e39ffff,1759378980000000000,1759378980000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-027,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-482,MARKET,BUY,100000.00,GTC,False,False,100000.00,TAKER,1.17344499999975,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],10cf9b5f-21e5-4f5d-87c8-075f07ce9c60,1759378980000000000,1759378980000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-028,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-492,MARKET,SELL,100000.00,GTC,True,False,100000.00,TAKER,1.17330500000025,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c780c798-16da-47dc-8a7b-ab703171a91a,1759379460000000000,1759379460000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-029,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-494,MARKET,SELL,100000.00,GTC,False,False,100000.00,TAKER,1.17330500000025,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],332c6c14-a00a-49e3-8ec1-421fd2ceff5c,1759379460000000000,1759379460000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-030,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-525,MARKET,BUY,100000.00,GTC,True,False,100000.00,TAKER,1.17344499999975,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,a0c49144-e198-4e74-9731-b0892d93033e,1759381200000000000,1759381200000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-031,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-527,MARKET,BUY,100000.00,GTC,False,False,100000.00,TAKER,1.17344499999975,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],7a5c8a6e-2a9a-47bd-b624-460dcdac4be1,1759381200000000000,1759381200000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-032,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-543,MARKET,SELL,100000.00,GTC,True,False,100000.00,TAKER,1.17317500000025,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,5b5958ec-b706-4ca7-bdf3-7360b4c2c4d0,1759382040000000000,1759382040000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-033,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-545,MARKET,SELL,100000.00,GTC,False,False,100000.00,TAKER,1.17317500000025,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],f5f8998c-398d-479b-8266-8d7c26e8dd7a,1759382040000000000,1759382040000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-034,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-570,MARKET,BUY,100000.00,GTC,True,False,100000.00,TAKER,1.1733949999997502,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,9d16e749-d4b5-4adc-9e6b-c45975f428c0,1759383420000000000,1759383420000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-035,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-572,MARKET,BUY,100000.00,GTC,False,False,100000.00,TAKER,1.1733949999997502,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],2807549f-d38a-4c13-879b-5acb8b3d0c69,1759383420000000000,1759383420000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-036,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-638,MARKET,SELL,100000.00,GTC,True,False,100000.00,TAKER,1.17368500000025,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,85dbdbdc-2498-44c5-ac15-dd7b575b38ba,1759387260000000000,1759387260000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-037,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-640,MARKET,SELL,100000.00,GTC,False,False,100000.00,TAKER,1.17368500000025,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],f6d4359f-fbb0-4297-b8b2-52449e35d77d,1759387260000000000,1759387260000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-038,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-662,MARKET,BUY,100000.00,GTC,True,False,100000.00,TAKER,1.1744149999997502,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,5e3f2f41-5a39-4042-93bc-e1e47b67c4c6,1759388460000000000,1759388460000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-039,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-664,MARKET,BUY,100000.00,GTC,False,False,100000.00,TAKER,1.1744149999997502,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],c692127b-5fee-46be-8351-57e627c00b5a,1759388460000000000,1759388460000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-040,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-766,MARKET,SELL,100000.00,GTC,True,False,100000.00,TAKER,1.17507500000025,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c370ddfd-402e-40cf-9697-fa6a257dbfd9,1759394460000000000,1759394460000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-041,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-768,MARKET,SELL,100000.00,GTC,False,False,100000.00,TAKER,1.17507500000025,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],7c01599f-e82f-496a-ae04-33cec4688493,1759394460000000000,1759394460000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-042,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-785,MARKET,BUY,100000.00,GTC,True,False,100000.00,TAKER,1.17560499999975,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,4235ada3-b43d-4442-ab29-810522c910b1,1759395360000000000,1759395360000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-043,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-787,MARKET,BUY,100000.00,GTC,False,False,100000.00,TAKER,1.17560499999975,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],41a909fc-40ec-488e-a4fc-26a4ded0a805,1759395360000000000,1759395360000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-044,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-833,MARKET,SELL,100000.00,GTC,True,False,100000.00,TAKER,1.17533500000025,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,38b595a0-febd-4918-958c-e3a7592c25f8,1759398000000000000,1759398000000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-045,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-835,MARKET,SELL,100000.00,GTC,False,False,100000.00,TAKER,1.17533500000025,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],d9d8eb7f-fb8a-4825-b07e-df7bc8e3fa3e,1759398000000000000,1759398000000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-046,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-891,MARKET,BUY,100000.00,GTC,True,False,100000.00,TAKER,1.1752249999997502,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7e38b706-0289-4442-b61d-1fe45479c6b7,1759401240000000000,1759401240000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-047,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-893,MARKET,BUY,100000.00,GTC,False,False,100000.00,TAKER,1.1752249999997502,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],35944201-405e-489d-ab48-065a0dd4795d,1759401240000000000,1759401240000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-048,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-904,MARKET,SELL,100000.00,GTC,True,False,100000.00,TAKER,1.1749750000002501,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c9900533-8802-4cd7-bee5-5996254f0273,1759401780000000000,1759401780000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-049,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-906,MARKET,SELL,100000.00,GTC,False,False,100000.00,TAKER,1.1749750000002501,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],d547201f-e990-47eb-8d26-41de65a264c8,1759401780000000000,1759401780000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-050,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-917,MARKET,BUY,100000.00,GTC,True,False,100000.00,TAKER,1.17507499999975,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,d1aeb311-7f85-4f99-9811-a4693af31c03,1759402320000000000,1759402320000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-051,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-919,MARKET,BUY,100000.00,GTC,False,False,100000.00,TAKER,1.17507499999975,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],8e66704d-7e97-46f9-a661-ce35979f3ead,1759402320000000000,1759402320000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-052,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-939,MARKET,SELL,100000.00,GTC,True,False,100000.00,TAKER,1.1747450000002502,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,39448ae8-a006-475c-80e4-6693b98185cb,1759403400000000000,1759403400000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-053,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-941,MARKET,SELL,100000.00,GTC,False,False,100000.00,TAKER,1.1747450000002502,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],5a745ab0-e648-4047-92a8-7f8ed68b84f8,1759403400000000000,1759403400000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-054,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-952,MARKET,BUY,100000.00,GTC,True,False,100000.00,TAKER,1.17518499999975,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,6e2d5e4e-bdd9-4f12-be42-979ba8fa07b5,1759403940000000000,1759403940000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,IDEALPRO-1-055,EUR/USD.IDEALPRO-MovingAverageCrossover-MA_CROSS,IDEALPRO-001,IDEALPRO-1-954,MARKET,BUY,100000.00,GTC,False,False,100000.00,TAKER,1.17518499999975,0.0,['2.35 USD'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],ec9a6803-9418-452c-ad9d-ba6cb9f38067,1759403940000000000,1759403940000000000
