hour_EST,Monday,Tuesday,Wednesday,Thursday,Friday,Sunday
0,0.0,69.23076923076923,57.14285714285714,72.72727272727273,71.42857142857143,0.0
1,71.42857142857143,0.0,72.72727272727273,0.0,75.0,0.0
2,52.94117647058824,0.0,0.0,65.21739130434783,0.0,0.0
3,44.44444444444444,81.81818181818183,64.0,0.0,59.375,0.0
4,65.38461538461539,58.82352941176471,73.68421052631578,0.0,0.0,0.0
5,0.0,90.9090909090909,0.0,72.22222222222221,60.0,0.0
6,66.66666666666666,86.66666666666667,63.1578947368421,46.15384615384615,61.53846153846154,0.0
7,63.63636363636363,64.70588235294117,80.0,0.0,0.0,0.0
8,69.56521739130434,57.14285714285714,0.0,81.48148148148148,0.0,0.0
9,63.63636363636363,0.0,0.0,70.0,76.0,0.0
10,65.38461538461539,58.82352941176471,66.66666666666666,69.23076923076923,0.0,0.0
11,80.0,0.0,0.0,58.82352941176471,76.0,0.0
12,0.0,69.56521739130434,52.17391304347826,0.0,62.5,0.0
13,66.66666666666666,69.23076923076923,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,65.21739130434783,0.0,0.0
15,80.0,0.0,0.0,66.66666666666666,0.0,0.0
16,91.66666666666666,65.21739130434783,66.66666666666666,0.0,65.0,0.0
17,0.0,0.0,57.14285714285714,65.0,0.0,73.68421052631578
18,66.66666666666666,54.54545454545454,85.71428571428571,0.0,0.0,70.0
19,50.0,50.0,63.1578947368421,72.22222222222221,0.0,66.66666666666666
20,62.5,0.0,54.54545454545454,0.0,0.0,0.0
21,72.22222222222221,0.0,0.0,66.66666666666666,0.0,0.0
22,66.66666666666666,61.904761904761905,0.0,64.28571428571429,0.0,68.42105263157895
23,0.0,85.71428571428571,63.63636363636363,68.75,0.0,0.0
