trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,SELL,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],fd7cfd64-ca8c-4ab5-8903-b2435db7c7ea,1759353960000000000,1759353960000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,BUY,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],3ada7428-47c6-4a1d-a2a7-f5c5d354ea4e,1759354320000000000,1759354320000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,SELL,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],fcd573f8-2d9d-4a56-bdc3-32a9b312e62a,1759360980000000000,1759360980000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,BUY,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],fda1526d-bf99-4164-9178-b7aff5c926c5,1759361460000000000,1759361460000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,SELL,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],dfec24de-1b1a-4cea-a46b-07baae848f07,1759362780000000000,1759362780000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,BUY,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],199aeee3-f5c8-4393-925c-5ca0075e6458,1759366500000000000,1759366500000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,SELL,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],dc83e094-b7d0-4952-9a68-08043b0d0ed0,1759367400000000000,1759367400000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,BUY,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],3c74fb85-7b67-44d9-a6a7-64f59b24cbfe,1759367640000000000,1759367640000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,SELL,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],a7064694-0cb2-4d01-ad2e-79a3f5e25385,1759372020000000000,1759372020000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,BUY,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],46035389-a1f7-4765-a5eb-84bb93f7ccd3,1759372380000000000,1759372380000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,SELL,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],e0e00755-1755-4d44-acf2-7cbfb1d24c59,1759372920000000000,1759372920000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,BUY,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],257b7328-cbc9-44e3-b204-238e809e6866,1759373700000000000,1759373700000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,SELL,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],a0c650fe-363b-4bc6-9f8e-76399bc7c9e6,1759373760000000000,1759373760000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,BUY,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],a1760e05-5c55-4639-be4c-a5ea7b82c83a,1759378980000000000,1759378980000000000
BACKTESTER-001,MovingAverageCrossover-MA_CROSS,EUR/USD.IDEALPRO,,,IDEALPRO-001,,MARKET,SELL,100000,GTC,False,False,0,NO_LIQUIDITY_SIDE,,,,NO_TRIGGER,REJECTED,NO_CONTINGENCY,,,,,,,['MA_CROSS'],800e690a-5ee5-4512-aca9-5dc189e02508,1759379460000000000,1759379460000000000
