hour_EST,Monday,Tuesday,Wednesday,Thursday,Friday,Sunday
0,0,11,14,7,11,0
1,14,0,10,0,16,0
2,9,0,0,23,0,0
3,25,18,17,0,25,0
4,26,14,14,0,0,0
5,0,9,0,13,20,0
6,18,13,13,12,11,0
7,7,15,8,0,0,0
8,22,10,0,24,0,0
9,8,0,0,18,17,0
10,16,13,13,10,0,0
11,17,0,0,12,17,0
12,0,22,14,0,20,0
13,24,10,0,0,0,0
14,0,0,0,24,0,0
15,16,0,0,12,0,0
16,17,21,21,0,18,0
17,0,0,8,13,0,30
18,15,15,6,0,0,48
19,7,11,21,12,0,19
20,20,0,21,0,0,0
21,24,0,0,20,0,0
22,16,25,0,18,0,22
23,0,13,21,13,0,0
